"","BAM","PA_CF_1","PA_RH","PA_Temp","hour","h2o_xgb","cvpreds","h2o_xgb_m"
"46",19.3,18.62266667,50.55555556,83,"21",15.1852512359619,15.2689485549927,15.26819896698
"47",15.7,18.34944445,53.84444444,81.97777778,"22",13.7535600662231,13.5809659957886,13.7528285980225
"48",12.4,16.00177778,54.62222222,81,"23",11.1033182144165,11.4673175811768,11.4706211090088
"49",13.8,15.27818182,55.02272727,80.56818182,"0",10.0947046279907,10.1733713150024,10.2830762863159
"50",19.1,15.86844444,56.42222222,79.71111111,"1",9.58183670043945,10.0793991088867,10.0297002792358
"51",11.3,12.61311111,59.08888889,78.64444444,"2",7.53171157836914,7.58485126495361,7.81060743331909
"52",15.2,12.59722222,60.84444444,78,"3",6.66698455810547,7.18562841415405,7.32049608230591
"53",10.5,10.23711112,60.57777778,78.08888889,"4",5.50933170318604,5.99483966827393,6.10482549667358
"54",13.6,13.99144445,62.11111111,77.55555556,"5",7.54772663116455,8.23086357116699,8.24629592895508
"55",17.5,24.51411111,64.13333333,77.11111111,"6",12.6359701156616,12.7422981262207,12.9481573104858
"56",21.7,31.13755556,63.06666667,78.04444444,"7",14.7523012161255,14.5471239089966,14.6855392456055
"57",21.7,29.54111111,58.86666667,80.02222222,"8",14.8227415084839,15.2068939208984,15.2650241851807
"58",23.7,23.49422223,49.42222222,85.4,"9",14.1589593887329,15.0735931396484,14.500922203064
"59",14,22.62955556,47.6,86.33333333,"10",15.0372982025146,15.1088905334473,15.0352268218994
"60",17.5,19.97055556,41.33333333,90.33333333,"11",15.1562080383301,15.2463865280151,15.0900230407715
"61",13.1,15.37455556,38.64444444,91.46666667,"12",12.8011379241943,12.9530687332153,12.8882217407227
"62",15.4,16.30022223,35.13333333,94.24444444,"13",13.7633895874023,13.7039546966553,13.8253030776978
"63",20.7,15.20822223,31.71111111,96.2,"14",13.4639186859131,13.752384185791,13.8108129501343
"64",21.7,17.92166667,32.04444444,96.13333333,"15",16.1010894775391,15.9456491470337,16.0694561004639
"65",24.8,20.13,32.17777778,95.88888889,"16",17.3788642883301,17.4939880371094,17.4901142120361
"66",23.7,19.24811112,34.26666667,93.4,"17",17.8462905883789,17.9386596679688,17.9978866577148
"67",26.9,33.87277778,36.91111111,91.35555556,"18",26.0441207885742,26.2259578704834,26.0685863494873
"68",22.4,25.45988889,40.88888889,88.88888889,"19",22.719612121582,22.318998336792,22.2551822662354
"69",21.9,18.95866667,47.13333333,85.4,"20",16.4989643096924,16.6917133331299,16.7654132843018
"70",12.1,16.91133334,55.51111111,81.15555556,"21",13.935474395752,13.8950529098511,14.0034437179565
"71",20.5,22.01411111,57.82222222,81.68888889,"22",15.558180809021,15.3348770141602,15.4974994659424
"72",17.8,16.78711111,55.22222222,82.28888889,"23",11.5327320098877,11.8853998184204,11.889591217041
"73",16.2,16.58966667,54.77777778,81.42222222,"0",10.8504285812378,10.9787092208862,11.0281686782837
"74",12.5,13.48188889,58.95555556,80.2,"1",8.1391487121582,8.23696231842041,8.59486961364746
"75",12.3,12.95066667,61.04444444,78.84444444,"2",7.61786460876465,7.80093431472778,7.88165092468262
"76",11.4,13.21277778,61.55555556,78.11111111,"3",6.97126054763794,7.4599494934082,7.6145396232605
"77",11.4,12.43930233,63.62790698,77.72093023,"4",6.55429792404175,7.01995658874512,7.10960388183594
"78",13.1,17.01207318,64.92682927,77,"5",9.05309581756592,10.2840728759766,9.70488357543945
"79",14.7,22.23544445,64.53333333,77.24444444,"6",11.3592367172241,12.5640840530396,11.6910762786865
"80",17.4,33.06166667,64.22222222,78.15555556,"7",15.7553672790527,15.767954826355,15.6630096435547
"81",20,33.69766667,58.93333333,80.44444444,"8",17.1234569549561,17.376880645752,17.5254364013672
"82",17.8,21.83477778,49.46666667,85.24444444,"9",13.2369136810303,13.5786151885986,13.594539642334
"83",17.8,17.27866667,44.11111111,87.95555556,"10",12.3042573928833,12.268684387207,12.3762769699097
"84",14.4,16.34611111,40.8,89,"11",13.1545743942261,13.0809440612793,13.1258335113525
"85",17.2,15.83633334,36.02222222,91.66666667,"12",13.2006464004517,13.3605794906616,13.2994508743286
"86",14.3,15.95966667,34.11111111,92.68888889,"13",13.5963840484619,13.6647138595581,13.6668605804443
"87",21.2,16.42433334,30,94.95555556,"14",14.2000255584717,14.5206623077393,14.5448589324951
"88",16.4,13.59904762,29.66666667,94.95238095,"15",13.8158531188965,13.8560905456543,13.8397951126099
"89",20,15.55188889,31.11111111,94.26666667,"16",14.8729124069214,15.0263347625732,15.0339031219482
"90",21.7,19.94,34.22222222,91.82222222,"17",18.1966190338135,18.7454452514648,18.340799331665
"91",27.8,21.15944444,37.53333333,90.26666667,"18",18.9673080444336,18.9536724090576,19.1101169586182
"92",8.2,12.38582126,49.2826087,83.52173913,"19",14.935640335083,14.5648698806763,14.5427379608154
"93",9.9,14.04834091,51.84444444,80.77777778,"20",13.4358224868774,13.8808526992798,13.7179384231567
"94",10.3,10.62988889,57.15555556,80,"21",10.3541078567505,11.0528192520142,10.4719696044922
"95",9.8,10.30055556,57.04444444,80,"22",9.09531211853027,9.9836950302124,9.15150356292725
"96",14.4,13.02844445,57.24444444,79.97777778,"23",9.29921913146973,9.63028240203857,9.67854690551758
"97",13.4,14.83,58.08888889,79.17777778,"0",9.65324306488037,10.5178346633911,9.82628917694092
"98",17.7,18.03077778,60.06666667,78.86666667,"1",10.5627212524414,11.5777177810669,10.9668388366699
"99",14.1,16.70544445,61.8,78,"2",9.63252258300781,9.7874116897583,9.85486793518066
"100",11.3,15.55433333,63.84444444,77.26666667,"3",8.12358474731445,8.72913360595703,8.7296895980835
"101",12.7,18.25955556,64.93333333,76.97777778,"4",9.68225383758545,10.1354579925537,10.1728553771973
"102",14.4,22.39533333,65.91111111,76.44444444,"5",11.9609785079956,12.4105834960938,12.5543727874756
"103",21.7,29.60188889,64.48888889,77,"6",15.4239139556885,15.723744392395,15.6846933364868
"104",25.4,36.70777778,62.57777778,77.35555556,"7",17.8393039703369,17.672872543335,17.7212791442871
"105",18.1,24.62922222,56.73333333,80.8,"8",12.241379737854,12.5776844024658,12.7446784973145
"106",21.3,20.85269697,48.5,85.09090909,"9",12.7429981231689,12.9593029022217,13.1159372329712
"107",15.2,18.53177778,45.53333333,86.24444444,"10",12.8831787109375,12.9516630172729,12.9332990646362
"108",17.5,11.97733334,39.15555556,90.4,"11",10.8604106903076,10.820068359375,10.8848400115967
"109",17.2,13.71144445,34.97777778,93.08888889,"12",12.1139068603516,12.1694526672363,12.2405405044556
"110",18.7,19.46733333,34.11111111,93.86666667,"13",15.5586881637573,15.4781398773193,15.596019744873
"111",16.7,14.20177778,32.75555556,94.51111111,"14",12.8158445358276,13.0241556167603,13.1649971008301
"112",11.8,10.07115217,31.52173913,96,"15",11.79128074646,11.9044923782349,11.8386163711548
"113",14.1,9.530666667,30.17777778,96.8,"16",11.6527757644653,11.7647047042847,11.8792657852173
"114",12.3,12.26944444,33.66666667,94.37777778,"17",14.0460405349731,14.152458190918,14.2693576812744
"115",12.2,13.673,38.35555556,91,"18",14.805347442627,15.1069498062134,15.015923500061
"116",21.2,21.44233334,43.11111111,88.55555556,"19",20.3751888275146,19.9811553955078,19.9357604980469
"117",10.5,13.86466667,54.8,82.31111111,"20",13.209508895874,13.379298210144,13.4762735366821
"118",13.6,16.68622222,61.37777778,80.37777778,"21",13.4806890487671,13.5282506942749,13.5144186019897
"119",16.2,17.53422222,61.68888889,80,"22",12.841251373291,12.9214162826538,12.7991094589233
"120",19.7,24.867,63.75555556,79.55555556,"23",15.4789447784424,15.6918087005615,15.7037467956543
"121",17.3,21.09931819,64.75,79,"0",12.7550230026245,12.8064041137695,12.8265924453735
"122",16.6,19.15288889,64.62222222,78.37777778,"1",10.928186416626,11.2741317749023,11.2932586669922
"123",15.5,17.113,64.77777778,77.24444444,"2",9.68202495574951,9.73879623413086,9.8817195892334
"124",17.4,22.88877778,65.08888889,77.17777778,"3",12.1050415039062,12.6626043319702,12.6326007843018
"125",19.2,21.18277778,64.66666667,77.06666667,"4",11.3125677108765,11.7734317779541,11.7766160964966
"126",21.1,25.66434783,64.80434783,76.97826087,"5",13.8367652893066,14.4197111129761,14.4056873321533
"127",25.7,33.09355556,64.91111111,76.95555556,"6",17.3283977508545,17.390811920166,17.5528259277344
"128",30.8,50.779,63.2,77.53333333,"7",25.5796852111816,25.1429328918457,25.32200050354
"129",26.4,39.535,57.08888889,80.71111111,"8",20.4510803222656,20.7818813323975,20.8081207275391
"130",14.3,22.59244444,51.68888889,83.53333333,"9",13.4994888305664,13.7328538894653,13.8351030349731
"131",14.4,17.27522223,44.28888889,88.11111111,"10",12.2962121963501,12.2598180770874,12.3672761917114
"132",14.2,16.09911111,38.44444444,91.6,"11",13.2003173828125,13.1630687713623,13.1900320053101
"133",18.2,18.82866667,34.71111111,94.02222222,"12",14.9739475250244,14.9320049285889,15.0533599853516
"134",18.3,16.82922222,32.8,95.68888889,"13",14.2114610671997,14.4151811599731,14.28346824646
"135",18.8,14.82755556,32.06666667,95.88888889,"14",13.2279891967773,13.7658367156982,13.5761880874634
"136",20.6,16.30866107,33.2173913,94.7826087,"15",15.118522644043,15.1315402984619,15.0944356918335
"137",19,18.513,33.71111111,93.97777778,"16",16.3627147674561,16.6970443725586,16.4789886474609
"138",25.3,19.34911111,35.55555556,92.66666667,"17",17.8173027038574,18.0537414550781,17.9595642089844
"139",24.3,22.21411111,43.97777778,87.51111111,"18",19.1455574035645,19.2605094909668,19.2369709014893
"140",16.9,19.87048626,51.06818182,83.40909091,"19",18.9706001281738,18.5512371063232,18.4943714141846
"141",31.8,26.75377778,55.86666667,82.95555556,"20",20.2834777832031,20.2838249206543,20.4195823669434
"142",29.1,29.10833334,64.15555556,79.97777778,"21",20.1827335357666,20.010856628418,20.0791721343994
"143",25.5,29.81955556,65.26666667,79.88888889,"22",19.4312362670898,19.1522121429443,19.2484111785889
"144",26.8,26.99288889,63.93333333,79.55555556,"23",16.6433086395264,16.7868003845215,16.8464794158936
"145",25.1,30.11977778,63.95555556,79.02222222,"0",17.7788734436035,17.7672882080078,17.7681617736816
"146",18.7,20.49011111,63.48888889,78.42222222,"1",11.7281284332275,12.0373592376709,12.0872468948364
"147",13.4,15.52877778,61.97777778,78.95555556,"2",8.99393749237061,9.05655574798584,9.22716903686523
"148",12.5,16.06266667,60.82222222,79,"3",8.60332107543945,9.05772113800049,9.22411823272705
"149",12.5,13.52866667,60.68888889,78.35555556,"4",7.32667541503906,7.7939395904541,7.88985300064087
"150",13.4,15.67411112,61.88888889,78,"5",8.49834442138672,9.16787910461426,9.18229484558105
"151",21.6,30.91033333,60.8,78,"6",16.3652534484863,16.4458599090576,16.6366119384766
"152",22.1,31.20666667,59.73333333,78.66666667,"7",14.9821319580078,15.0279836654663,14.9355087280273
"153",17.9,24.76944445,56.24444444,80.62222222,"8",12.3411045074463,12.6777667999268,12.845929145813
"154",16.8,16.79188889,50.06666667,83.68888889,"9",10.3866500854492,10.6301708221436,10.7883443832397
"155",18.6,13.87544445,47.08888889,85.35555556,"10",10.209677696228,10.2949390411377,10.2947006225586
"156",19.8,11.401,42.82222222,88.26666667,"11",10.30002784729,10.159029006958,10.3062191009521
"157",15.8,12.66788889,40.6,89.91111111,"12",11.1684055328369,11.203953742981,11.2686805725098
"158",14.8,11.47555556,37.91111111,91.95555556,"13",10.9013366699219,10.8557434082031,10.9914093017578
"159",20.1,12.23844445,33.26666667,95.28888889,"14",11.7212152481079,12.1361513137817,12.0867023468018
"160",17.4,9.367666667,31.62222222,95.97777778,"15",11.3969802856445,11.4427938461304,11.4504833221436
"161",13.8,11.04533333,35.06666667,93.77777778,"16",12.1624374389648,12.3319187164307,12.3424406051636
"162",20.9,14.24811111,35.46666667,93.26666667,"17",15.0183639526367,15.7439050674438,15.2108364105225
"163",25,22.50711111,38.57777778,90.86666667,"18",19.6685810089111,19.9039306640625,19.7923526763916
"164",17.8,21.68477778,54.11111111,86.02222222,"19",19.8661766052246,19.4300575256348,19.3554439544678
"165",38.4,60.78955556,59.33333333,85,"20",38.9360847473145,38.8399391174316,38.723388671875
"166",46.2,74.40777778,61.26666667,83.75555556,"21",45.4321479797363,43.8884582519531,44.9109725952148
"167",20.6,28.74277778,67.11111111,79.84444444,"22",18.7370872497559,18.4656238555908,18.5533428192139
"168",22.9,29.17011112,69.88888889,78.71111111,"23",17.5088424682617,17.6250381469727,17.6539764404297
"169",23.8,26.47755556,69.73333333,79,"0",15.4583196640015,15.4483051300049,15.4474058151245
"170",20.5,21.06077778,70.04444444,78,"1",11.6836051940918,11.9260530471802,11.9967994689941
"171",23,18.91888889,69.55555556,78,"2",10.4400663375854,10.4644718170166,10.5935325622559
"172",14.6,14.79033334,68.57777778,78,"3",7.46448850631714,8.01946830749512,8.0494556427002
"173",14.1,13.086,67.26666667,78,"4",6.72286462783813,7.20647478103638,7.24981737136841
"174",16.3,15.69888889,66.8,78,"5",8.24944019317627,8.74826335906982,8.90307998657227
"175",19.5,29.12488889,66.73333333,77.97777778,"6",15.0616502761841,15.1407585144043,15.3139152526855
"176",20.6,32.03566667,64.68888889,78.8,"7",15.1778087615967,14.9572811126709,15.0929136276245
"177",16.6,16.25,58.93333333,80.93333333,"8",7.49981498718262,9.00430774688721,8.0706901550293
"178",13.3,14.01066667,54.62222222,82.6,"9",8.58381938934326,9.02535820007324,8.98380088806152
"179",14.8,14.13977778,49.35555556,85.68888889,"10",10.2416467666626,10.2297639846802,10.3104457855225
"180",19.9,12.62788889,43.95555556,88.68888889,"11",10.9260149002075,10.860255241394,10.9136800765991
"181",15.7,12.30055556,41.95555556,90.13333333,"12",10.8978958129883,10.9790239334106,10.9935607910156
"182",16.6,12.58577778,40.4,91.28888889,"13",11.3668956756592,11.5422563552856,11.4305782318115
"183",13.9,12.42711111,39.17777778,92.64444444,"14",11.4521961212158,11.8409767150879,11.7779884338379
"184",20,12.85090909,36.13636364,94.81818182,"15",13.0539302825928,12.8669395446777,13.0454006195068
"185",20.4,21.38055556,37.91111111,93.86666667,"16",17.7191486358643,17.913911819458,17.7819290161133
"186",20.8,20.14577778,42.53333333,89.88888889,"18",18.1320838928223,18.6394290924072,18.2538318634033
"187",25.4,33.42478261,43.95652174,88.39130435,"19",26.9428749084473,26.2554740905762,26.3823833465576
"188",27,32.77444445,46,87.44444444,"20",24.2325000762939,24.8619823455811,24.3736877441406
"189",36.1,36.42344445,49,86.35555556,"21",25.1701164245605,24.994255065918,25.0927181243896
"190",22.6,25.12906977,57.65116279,81.95348837,"22",17.2930526733398,17.0645027160645,17.2034912109375
"191",21.7,19.81277778,62.35555556,79.84444444,"23",12.7692136764526,13.043830871582,13.0516090393066
"192",14.4,19.50688889,67.66666667,78.15555556,"0",11.7015256881714,11.6502637863159,11.7700881958008
"193",15.2,14.48811111,69.13333333,78,"1",8.10304260253906,8.41639709472656,8.48532485961914
"194",13,16.70044445,70.42222222,77.62222222,"2",9.16059017181396,9.19486618041992,9.32994747161865
"195",10,12.278,69.53333333,77,"3",6.00453567504883,6.59348678588867,6.60729312896729
"196",13.7,15.93933334,69.28888889,77,"4",8.16867828369141,8.54788970947266,8.65504360198975
"197",17.1,18.229,68.28888889,77,"5",9.54529476165771,10.2679977416992,10.164737701416
"198",21.5,25.16422222,67.11111111,77.06666667,"6",12.8347721099854,12.9483432769775,13.1224155426025
"199",20.5,31.11733334,68.26666667,77,"7",14.4405326843262,14.1918067932129,14.3414630889893
"200",19.8,32.20666667,66.86666667,77.75555556,"8",15.8178815841675,16.1552734375,16.1839847564697
"201",16.3,27.37955556,60.95555556,80.97777778,"9",15.5921335220337,15.7130851745605,15.823130607605
"202",13.8,18.61366667,55.13333333,83.77777778,"10",12.3618059158325,12.2742538452148,12.3507881164551
"203",9.9,19.52377778,52.53333333,85.24444444,"11",14.2007036209106,14.0314455032349,14.0670318603516
"204",13.3,19.07844445,46.4,88.77777778,"12",14.3735656738281,14.5264587402344,14.3756666183472
"205",15.8,16.46444445,42.44444444,90.51111111,"13",13.3824901580811,13.5490283966064,13.3956832885742
"206",10.6,13.87588889,39,92.66666667,"14",12.2621650695801,12.5293626785278,12.5750608444214
"207",13.1,13.628,36.62222222,93.82222222,"15",13.4355220794678,13.4641618728638,13.4158782958984
"208",18.2,15.918,35.82222222,93.8,"16",14.8130950927734,14.8254089355469,14.9414043426514
"209",33.9,33.78811111,39.88888889,91.17777778,"17",25.5263252258301,25.4382820129395,25.5015926361084
"210",28.5,28.00744186,55.23255814,85.41860465,"18",21.6975231170654,21.6045150756836,21.6627140045166
"211",10.6,17.82704546,69.81818182,78.52272727,"19",16.73415184021,15.5076370239258,16.159761428833
"212",13.6,18.37811111,71.08888889,77.02222222,"20",14.7165174484253,15.1685333251953,14.8365774154663
"213",15.8,17.74633334,70.46666667,77,"21",13.5071086883545,13.53955078125,13.4728002548218
"214",13.3,15.88922223,68.4,77,"22",11.5092668533325,11.2893228530884,11.4400243759155
"215",18.4,15.807,66.84444444,77,"23",10.2558393478394,10.4363832473755,10.5476503372192
"216",13.9,16.11671717,67.08888889,77,"0",9.83547210693359,9.80533027648926,9.93959522247314
"217",12.6,14.34911111,67.22222222,77,"1",8.10686302185059,8.43963623046875,8.50155639648438
"218",14.4,24.42326087,67.84782609,76.34782609,"2",13.5350618362427,13.6041736602783,13.6447553634644
"219",12,14.53811111,67.86666667,76,"3",7.32002019882202,7.61702060699463,7.91051197052002
"220",7.8,13.40333334,67.68888889,76,"4",6.8322958946228,7.30488395690918,7.35232973098755
"221",12.3,20.91244445,67.88888889,75.22222222,"5",11.0100021362305,11.6144790649414,11.6048393249512
"222",17.2,23.40766667,68.22222222,75,"6",11.7607746124268,12.0777063369751,12.0572776794434
"223",21.5,37.38344445,65.62222222,76.35555556,"7",18.028003692627,17.8501319885254,17.8841743469238
"224",21.1,27.01455556,61.57777778,78,"8",13.2389802932739,13.536865234375,13.6877918243408
"225",10.4,16.91622222,59.44444444,79.31111111,"9",9.85929870605469,10.0904788970947,10.199592590332
"226",21.5,15.58155556,52.97777778,82.84444444,"10",10.7826261520386,10.802661895752,10.813512802124
"227",16.3,16.65055556,50.75555556,84.51111111,"11",12.6933832168579,12.5037536621094,12.5978946685791
"228",13.7,15.34777778,45.4,87.93333333,"12",12.3487968444824,12.4435997009277,12.3925333023071
"229",14.4,16.14644445,45.06666667,88.28888889,"13",13.0186729431152,12.8649978637695,13.0174751281738
"230",18.2,13.64466667,42.6,89.97777778,"14",11.883900642395,12.0623340606689,12.1752843856812
"231",13.3,11.28211111,44.91111111,87.11111111,"15",11.5519704818726,11.4115858078003,11.4999847412109
"232",15.6,12.53611111,47.06666667,86.33333333,"16",12.1831350326538,12.2642192840576,12.2705354690552
"233",11.2,10.022,48.28888889,85.66666667,"17",11.8350009918213,12.0903015136719,11.9849767684937
"234",16,13.10488889,50.46666667,84.13333333,"18",13.6957168579102,13.9153099060059,13.8332710266113
"235",20,17.81888889,55.06666667,81.91111111,"19",17.5915946960449,16.9655113220215,17.1097583770752
"236",13,16.27311111,57.15555556,80.22222222,"20",14.3683128356934,14.6041870117188,14.59605884552
"237",13,11.48688889,59.48888889,78.55555556,"21",10.6713533401489,10.6085739135742,10.7657318115234
"238",10.4,9.776333334,62.86666667,77.73333333,"22",8.4455680847168,8.29024600982666,8.4697380065918
"239",14,12.25611112,66.42222222,77.08888889,"23",8.31961536407471,8.61269760131836,8.64837646484375
"240",9.7,10.81344445,66.84444444,76.97777778,"0",6.9197154045105,6.92061185836792,7.07656288146973
"241",11.2,10.62033333,66.4,76.97777778,"1",6.09139823913574,6.44333934783936,6.52714204788208
"242",7.8,9.723320707,66.13636364,76.09090909,"2",5.5040454864502,5.674147605896,5.76609086990356
"243",12.6,13.09239131,66.86956522,76.04347826,"3",6.57597923278809,7.16988754272461,7.18657302856445
"244",13.3,15.05928572,67,76,"4",7.78350877761841,8.20172882080078,8.2917594909668
"245",13,16.46511111,67.26666667,75.17777778,"5",8.58659362792969,9.18856716156006,9.22818470001221
"246",17.1,25.06588889,67.57777778,75.08888889,"6",12.7127857208252,12.8119430541992,12.9972686767578
"247",26.2,37.04222223,65.68888889,76,"7",17.8283405303955,17.8049259185791,17.6871719360352
"248",14.5,23.61466667,62.66666667,77.15555556,"8",11.2851715087891,11.6018438339233,11.7596311569214
"249",16.9,19.388,55.06666667,80.84444444,"9",11.491361618042,11.8278884887695,11.8355503082275
"250",15.3,19.84433333,54.22222222,81.31111111,"10",13.0367650985718,12.9231405258179,13.0178709030151
"251",15.9,21.163,50.6,83.53333333,"11",15.1722412109375,15.1832971572876,15.0334844589233
"252",18.1,20.12255556,46.57777778,85.97777778,"12",14.880090713501,14.9619083404541,14.8692398071289
"253",19.7,16.86,45.95555556,86.68888889,"13",13.3305816650391,13.2256269454956,13.3160305023193
"254",18,16.98011112,48.91111111,84.82222222,"14",13.2768125534058,13.2499046325684,13.4940538406372
"255",14.6,11.17777778,48.84444444,84.26666667,"15",11.2225885391235,11.0740795135498,11.1457242965698
"256",17.9,13.77144445,48.08888889,84.77777778,"16",12.77698802948,12.8688259124756,12.8452072143555
"257",15.7,14.41715909,49.54545455,83.38636364,"17",14.1454477310181,14.4577808380127,14.2438163757324
"258",17.3,20.78834402,56.25,80.55555556,"18",17.5518131256104,17.4801864624023,17.5774459838867
"259",17.7,19.11549203,56,79.21621622,"19",18.1994113922119,17.7571659088135,17.697624206543
"260",16.2,20.71426316,64.94736842,77.15789474,"20",16.3377914428711,16.6106796264648,16.472972869873
"261",20.3,18.77296235,72,75.30232558,"21",13.9553213119507,13.7980051040649,13.9006271362305
"262",9.2,15.3803092,74.15909091,74.11363636,"22",10.8579616546631,10.8785018920898,10.7565422058105
"263",7.6,14.56625,74.06818182,73.97727273,"23",9.11917209625244,9.74806785583496,9.37682151794434
"264",10.3,14.85953058,74.78378378,73.16216216,"0",8.64692401885986,8.64299964904785,8.71364498138428
"265",13.6,17.22813044,74.65217391,72.56521739,"1",9.20349884033203,9.43670272827148,9.52206897735596
"266",6.4,20.28606897,60.48,79.48,"10",12.9065256118774,12.9007349014282,12.8438844680786
"267",24,20.71678253,55.45454545,81.48484848,"11",14.6220235824585,14.4308738708496,14.4565544128418
"268",20.9,20.24083875,51.23809524,83.5,"12",14.6426868438721,14.3409299850464,14.6005859375
"269",27.4,19.52788131,46.54545455,85.84090909,"13",14.7538604736328,14.7374744415283,14.7093811035156
"270",28.7,20.91477778,46.11111111,85.73333333,"14",15.6188449859619,15.5795555114746,15.8157901763916
"271",20.4,19.41088889,47.95555556,84.26666667,"15",15.8162517547607,15.7332916259766,15.6652793884277
"272",19.5,15.17055556,49.33333333,84.4,"16",13.4748449325562,13.4990835189819,13.5216846466064
"273",25.6,20.81911111,51.33333333,82.84444444,"17",17.5731563568115,17.4329166412354,17.5983772277832
"274",30,28.18133334,52.82222222,81.97777778,"18",21.8480644226074,21.8893070220947,21.8241500854492
"275",23,26.43222222,59.91111111,79.53333333,"19",22.0372791290283,21.5702323913574,21.4410457611084
"276",23.4,29.52266667,64.6,77.71111111,"20",21.2321186065674,21.4560012817383,21.2846660614014
"277",24.6,30.221,65.44444444,77,"21",20.6638622283936,20.4873199462891,20.5397701263428
"278",22.3,26.74755556,63.88888889,76.97777778,"22",17.7457103729248,17.4588756561279,17.5991592407227
"279",15.9,16.789,62.62222222,76.08888889,"23",11.0041418075562,11.3279705047607,11.3117389678955
"280",16.6,17.16788889,64.28888889,75.51111111,"0",10.5334415435791,10.7993793487549,10.6436100006104
"281",15.5,14.95244445,65.91111111,75.04444444,"1",8.46785354614258,8.99569320678711,8.86350631713867
"282",16.4,22.91777778,67.4,74.71111111,"2",12.6923456192017,12.7741584777832,12.8182897567749
"283",15,21.86811111,68.06666667,74.24444444,"3",11.3188505172729,11.578441619873,11.8361797332764
"284",18.8,30.25788889,69.15555556,74,"4",16.0173625946045,16.2839202880859,16.3642921447754
"285",20.1,27.825,70,74,"5",14.687671661377,15.1375007629395,15.2020149230957
"286",22.4,35.88288889,69.82222222,74.06666667,"6",18.5435943603516,19.1339225769043,18.7091674804688
"287",28.8,46.20388889,67.64444444,75.24444444,"7",22.7663192749023,22.3514595031738,22.5241775512695
"288",23.8,37.72945652,62.82608696,77.32608696,"8",19.0742015838623,19.4632549285889,19.4114093780518
"289",19.7,28.59144445,57.33333333,80.22222222,"9",16.4386558532715,16.7055835723877,16.6796455383301
"290",18.4,23.76977778,50.51111111,84.17777778,"10",15.4646759033203,15.435848236084,15.43239402771
"291",16.9,18.52677778,44.37777778,87.97777778,"11",14.1453056335449,14.0191297531128,14.0729370117188
"292",21.3,19.44388889,40.02222222,91.06666667,"12",14.9658222198486,15.0134172439575,15.0048952102661
"293",18.1,17.55633333,37.82222222,92.66666667,"13",14.2791233062744,14.3195266723633,14.3114356994629
"294",19.1,17.541,35.22222222,94.86666667,"14",14.5354843139648,14.7905244827271,14.8374929428101
"295",18.4,16.21666667,33.22222222,96.13333333,"15",15.0966548919678,15.0561532974243,15.0742835998535
"296",24.8,20.29011111,34.84444444,94.22222222,"16",17.2886791229248,17.3273658752441,17.3809986114502
"297",25.4,21.65444444,38.82222222,91.04444444,"17",18.8805389404297,19.2572898864746,18.9794940948486
"298",25.3,25.39988889,46.28888889,86.91111111,"18",20.768138885498,21.0103454589844,20.8142356872559
"299",26.3,27.599,52.8,84.06666667,"19",23.1597232818604,22.710729598999,22.5986309051514
"300",24.9,27.13555556,54.35555556,83.62222222,"20",20.5894889831543,20.6938285827637,20.7315769195557
"301",24.2,25.20044445,56,82.64444444,"21",18.5185661315918,18.511360168457,18.5043964385986
"302",24.2,29.69577778,58,81.46666667,"22",19.785514831543,19.5325927734375,19.6493816375732
"303",15.2,15.74566667,58.15555556,80.31111111,"23",10.758095741272,10.9765377044678,11.1058025360107
"304",10.6,12.964,59.33333333,80,"0",8.57411098480225,9.47989463806152,8.75808715820312
"305",14.4,16.36288889,61.95555556,80,"1",9.56524658203125,9.85269832611084,9.97463321685791
"306",8.6,12.95866667,63.02222222,79.04444444,"2",7.52085781097412,7.68312883377075,7.7725830078125
"307",16.5,17.63355556,64.37777778,78.31111111,"3",9.26573848724365,9.70951843261719,9.84914875030518
"308",17.8,19.72255556,64.95555556,77.91111111,"4",10.5090675354004,10.7760009765625,10.9859914779663
"309",18.5,19.71611111,65.31111111,77.04444444,"5",10.5266170501709,11.6567039489746,11.1499528884888
"310",21.7,26.06866667,64.8,77,"6",13.4563140869141,13.5812282562256,13.7493276596069
"311",20.9,27.11844445,64.13333333,77.42222222,"7",12.4625606536865,12.5193748474121,12.4277076721191
"312",12.6,21.65566667,60.2,79.55555556,"8",10.3872032165527,10.8061180114746,10.8972187042236
"313",14.9,17.57455556,55.53333333,82.08888889,"9",10.4919586181641,10.7351732254028,10.851601600647
"314",14.5,15.03255556,51.2,84.44444444,"10",10.6091089248657,10.6740703582764,10.6572008132935
"315",12.7,14.37811111,46.91111111,87.2,"11",11.7022476196289,11.7557897567749,11.6539602279663
"316",15.7,14.93755556,42,90.22222222,"12",12.3535318374634,12.3160781860352,12.4235010147095
"317",17.9,16.43181818,42.06818182,90.13636364,"13",13.3764944076538,13.2886915206909,13.392068862915
"318",17.3,14.73844445,42.42222222,89.84444444,"14",12.4944839477539,12.7735662460327,12.7763023376465
"319",18.9,12.63711111,38.95555556,91.97777778,"15",12.7237615585327,12.8112554550171,12.6982364654541
"320",22.8,15.78288889,38.17777778,92.15555556,"16",14.5770111083984,14.6721773147583,14.6911602020264
"321",19,15.13064785,45.97619048,87.33333333,"17",14.8155488967896,14.7985305786133,14.9313812255859
"322",28.1,28.16855556,53.06666667,84.2,"18",21.8759574890137,21.9131317138672,21.8520812988281
