"","BAM","PA_CF_ATM","PA_RH","PA_Temp","BC","hour","Predicted_Corrected_ATM_pred"
"3083",7,11.85383334,38.36666667,89,1.8849,14,11.2403729663594
"3084",9.9,14.37533333,38.43333333,88.9,2.849016667,15,13.5751467798875
"3085",13.2,15.47016667,39.46666667,88.16666667,2.52775,16,13.5542899566019
"3086",16.9,22.96333333,43.7,85.1,2.99285,17,17.0642284196472
"3087",20.4,30.90283334,47.63333333,83.26666667,5.01575,18,21.6001208214852
"3088",26.3,36.62133334,53.6,81.8,4.7925,19,23.4878059394467
"3089",18,31.901,57.5,79.7,2.828533333,20,17.1095701370161
"3090",17.7,33.52183334,60.56666667,78.2,2.566666667,21,16.9700587906872
"3091",16.8,34.95516667,62.83333333,77.43333333,2.62595,22,17.6237824243464
"3092",18.3,39.35316667,63.7,77.1,2.7111,23,21.4142190379007
"3093",23.2,40.7025,63.7,77,2.212866667,0,22.2008214898598
"3094",23,41.54733334,64.26666667,76.16666667,1.92995,1,22.5580255426529
"3095",23.5,40.94566667,65.13333333,75.7,1.671666667,2,21.4239065963409
"3096",24.1,38.80766667,65.83333333,74.5,1.472333333,3,18.6500063116766
"3097",18.7,37.21233334,65,74.03333333,1.5252,4,17.1683907203055
"3098",21.4,36.99133334,65,74,1.729214286,5,17.2166715133981
"3099",20.6,38.809,65,73.83333333,2.121033333,6,19.3430736095206
"3100",17.9,39.06566667,64.26666667,74.2,2.55075,7,20.2269236969331
"3101",19.5,37.72416667,59.7,76.86666667,3.25715,8,20.6964377084204
"3102",17.8,32.34166667,54.56666667,80.2,2.758666667,9,17.7991473204845
"3103",7.1,22.54666667,53.63333333,81.1,2.13005,10,13.3882863213004
"3104",7.8,18.40083334,48.46666667,83.83333333,1.6962,11,12.2240126000309
"3105",12.4,17.394,47,84.8,2.14555,12,12.5223821391234
"3106",10.7,20.24233334,45.83333333,86.1,1.8423,13,13.4551371433212
"3107",7.5,18.80766667,51.7,85.1,2.363183333,14,12.0686738736193
"3108",4.4,10.635,55.8,82.46666667,2.678333333,15,8.36573995593391
"3109",14.5,14.6385,56.26666667,81.46666667,3.507783333,16,11.1024369985394
"3110",8.6,15.37166667,60.63333333,79.76666667,2.847833333,17,9.85615629551681
"3111",9.8,17.70466667,62.06666667,79,3.089366667,18,10.9691574857967
"3112",25,44.01166667,63.2,78.83333333,5.580166667,19,30.2859596508154
"3113",12.4,22.697,66.53333333,77.36666667,2.399183333,20,11.6822301478523
"3114",14.4,23.80383334,65.93333333,77.03333333,3.12285,21,12.9713016209307
"3115",9.7,20.0535,68,76.7,3.16795,22,11.2606211628841
"3116",4.3,12.7305,69.76666667,75.96666667,3.04275,23,7.45247658758248
"3117",7.3,13.47083333,70.1,75.6,2.7854375,0,7.35713394016794
"3118",6.6,26.46133334,69,76,4.2392,1,14.9648217886096
"3119",6,12.667,68.83333333,76,1.4465,2,5.50629010140784
"3120",7.9,11.5455,69.6,75.5,1.118016667,3,4.46419004739685
"3121",1.7,8.949333334,70,75,0.899316667,4,2.95004144465776
"3122",10.4,16.28066667,70.03333333,75,1.694916667,5,7.18176209236168
"3123",7.9,17.2935,70.36666667,75,1.990416667,6,7.99955502815015
"3124",6.3,16.96233334,68.73333333,75.6,2.486116667,7,8.66022853735819
"3125",6.5,23.51066667,67.56666667,76.6,2.379733333,8,11.7392325903061
"3126",7.9,14.02616667,67.9,77,2.1897,9,7.31829486386831
"3127",4.6,13.12733333,66.86666667,78.3,2.136783333,10,7.25776503842016
"3128",3.6,10.80366667,60.8,80.5,1.58685,11,6.39921410346479
"3129",5.3,9.961833332,57.33333333,81.83333333,1.5951,12,6.52713099513679
"3130",12.2,10.088,53.7,84.16666667,1.494866667,13,6.83769963600024
"3131",6.2,10.80133333,61.96666667,80.76666667,1.7404,14,6.56078034650199
"3132",7.2,13.66,65.43333333,78.5,1.67545,15,7.05098916117478
"3133",11.6,20.09433333,64.26666667,79.06666667,2.53485,16,11.2937997635002
"3134",11.2,19.7885,65.86666667,77.93333333,2.146133333,17,10.2889270561925
"3135",8.6,14.43266667,67.83333333,76.63333333,1.830283333,18,6.97078326414771
"3136",8.3,14.638,68.36666667,76,1.974316667,19,7.0574073300442
"3137",5.1,10.20733334,68.43333333,76,1.422633333,20,4.4161247625796
"3138",5.7,10.21216667,68.86666667,75.93333333,1.11025,21,4.00821346649449
"3139",5.6,12.99316667,68.76666667,75.96666667,1.236816667,22,5.39514310355699
"3140",5.1,12.80033334,67.93333333,76,1.2279,23,5.34173198917782
"3141",-0.5,5.111166667,69.23333333,75.3,0.6398,0,1.10088563865647
"3142",4,4.945166667,70.96666667,74.36666667,0.538783333,1,0.63528467447167
"3143",2.8,3.954166667,72,74,0.657816667,2,0.235214008402231
"3144",0.2,4.403666667,72.1,74,0.558,3,0.30184444562142
"3145",3.6,7.674333334,71.2,74,1.048283333,4,2.32864769059744
"3146",7.9,14.686,71.66666667,74,2.272083333,5,6.86651056955352
"3147",9.4,22.35883333,70.83333333,74,2.484766667,6,10.6770285293269
"3148",13.5,33.6165,70.36666667,74.06666667,4.06675,7,17.4532734638381
"3149",14,33.55433333,69.8,75,3.955433333,8,17.4940844281172
"3150",8.4,26.85883334,66.43333333,76.86666667,3.028033333,9,13.9408325649849
"3151",4.6,13.5355,62.53333333,77.83333333,3.320233333,10,8.97020262229622
"3152",3.1,12.463,57.1,80.8,3.0796,11,9.37607023479824
"3153",7.8,18.37116667,57.4,80.7,2.607416667,12,11.4542643226908
"3154",5.2,16.446,48.63333333,86.16666667,2.410283333,13,11.5057777255573
"3155",16.1,14.9088161,47.56666667,85.7,2.472316667,14,11.3304780512745
"3156",10.6,16.4685,52.36666667,82.8,3.761116667,15,13.0096152298349
"3157",8.1,12.72083334,52.16666667,82.86666667,2.6233,16,9.89066442585668
"3158",10.7,17.60833334,55.1,80.96666667,3.380133333,17,12.4506459369628
"3159",16.4,26.26916667,56.33333333,79.5,3.63585,18,15.9448619130273
"3160",18.3,22.72033334,61.3,77.5,2.591933333,19,12.2013418224231
"3161",10.2,15.82733333,65.66666667,74.96666667,2.089866667,20,7.62474045093161
"3162",6.9,16.95133333,62.76666667,74.03333333,2.32965,21,8.38229922341489
"3163",10.3,23.20216667,63.86666667,74.46666667,2.856783333,22,11.8723896087257
"3164",16.2,26.84533334,64.86666667,74.46666667,2.920083333,23,13.3028778936945
"3165",14.8,28.64133334,65.56666667,74.26666667,2.71795,0,13.653243030358
"3166",17.1,31.24633334,66.43333333,74.03333333,2.831433333,1,14.8106296964877
"3167",17.9,33.25716667,66.4,74.73333333,3.234160714,2,16.5045778676689
"3168",17.8,34.00083333,65.6,74.7,3.2132,3,16.9516312576452
"3169",15.4,32.88366667,64.06666667,74.23333333,3.332166667,4,16.4103406606675
"3170",16.9,34.82685058,64.06666667,74,3.8044,5,18.1675183097422
"3171",19.9,39.20633333,64.56666667,74,4.705366667,6,22.9166257129421
"3172",27.1,41.10966667,65.33333333,74.36666667,5.035716667,7,25.292306836565
"3173",20.3,41.39583333,63.93333333,75.9,5.158616667,8,26.0993329919541
"3174",18.1,35.71716667,56.76666667,78.6,3.922516667,9,20.6541393513269
"3175",10.8,33.5035,48.13333333,83.23333333,3.779433333,10,21.4716220555999
"3176",15.3,32.9162069,42.03333333,86.66666667,3.5404,11,21.9404475309557
"3177",26.8,35.38482258,42.96666667,85.66666667,4.04925,12,24.1558938684601
"3178",22.7,37.0155,50.66666667,81,5.623266667,13,25.0550488241185
"3179",16.9,33.70233334,45.2,83.7,4.257866667,14,23.0127934272534
"3180",12.6,35.79883333,40.16666667,85.83333333,3.412966667,15,24.5892418463938
"3181",20,30.75701724,40.83333333,85.03333333,3.389285714,16,21.5959260734616
"3182",21.1,27.26,46.83333333,80.73333333,4.850783333,17,20.1778157134609
"3183",25.3,38.21866667,52.5,79.23333333,5.139066667,18,24.9880597854524
"3184",31.4,44.71616667,54.4,78.1,6.823783333,19,32.3364351259819
"3185",30.5,43.8135,55.2,77.8,6.85835,20,31.0414419398381
"3186",29.3,43.3235,58.46666667,76.76666667,5.992866667,21,29.4263755958689
"3187",29.2,44.356,59.03333333,76,5.629683333,22,30.2155496794629
"3188",29.7,43.8675,60.53333333,75.13333333,4.6396,23,28.5198356885236
"3189",28.7,44.989,63.9,74.1,4.6836,0,29.5201173488027
"3190",29.1,45.42566667,65.26666667,74,4.459883333,1,29.73922399897
"3191",29.5,45.5735,65.7,73.73333333,4.152283333,2,29.5065204275981
"3192",27.9,46.309,66.73333333,73,3.942178571,3,29.9671350304467
"3193",35.2,46.53166667,66.83333333,73,3.859183333,4,30.1270345657722
"3194",31.7,45.82366667,67,72.6,4.028883333,5,29.4146668255678
"3195",35.6,49.19416667,67.2,72.2,4.58155,6,33.9069093110421
"3196",30.5,50.55833334,65.1,73.13333333,5.240983333,7,36.2707154922432
"3197",32.1,46.2635,59.7,75.7,4.274733333,8,31.1832346614056
"3198",23.3,42.091,52.93333333,78.5,3.52675,9,27.0584799559853
"3199",23,38.46483334,42.93333333,84.5,3.2766,10,26.154514900681
"3200",26.2,41.46916667,41.76666667,85.76666667,3.467466667,11,29.6126098375592
"3201",20.9,38.12133333,39.4,88.6,3.644933333,12,26.2293632884823
"3202",32.3,36.85116667,33.36666667,93.43333333,3.507083333,13,25.512173576867
"3203",22.5,34.9805,36.66666667,90.33333333,3.072783333,14,23.3242584739242
"3204",25,34.12983334,36.2,90.4,2.794033333,15,22.5403517734969
"3205",29.4,37.47083334,39.93333333,86.73333333,3.210633333,16,25.5088920293178
"3206",38,41.33516667,43.86666667,83.33333333,3.601383333,17,29.490395835076
"3207",39.3,42.81883334,47.53333333,79.76666667,4.690732143,18,31.010403389553
"3208",35.6,45.072,50,77.63333333,5.423016667,19,33.006321192169
"3209",37.7,45.79233334,53.13333333,76.2,5.341583333,20,32.6740725731011
"3210",37.1,48.55583333,55.9,75.06666667,5.533966667,21,35.2962928891989
"3211",41.6,49.55516667,60.2,73.46666667,4.66745,22,34.9494980295417
"3212",42.1,51.29866667,63.3,72.63333333,4.253416667,23,36.1287514534133
"3213",42.7,53.01933334,65.23333333,72,3.9378,0,37.4285428105298
"3214",43.7,53.221,65.53333333,71.46666667,3.499233333,1,36.999769639986
"3215",40.8,53.748,64.93333333,71.13333333,3.1686,2,37.1037964766169
"3216",43.8,53.78333334,63.96666667,71.4,3.160816667,3,37.2121445096012
"3217",44.9,55.022,63.96666667,71.63333333,3.359316667,4,38.7859575983958
"3218",45.1,57.23933334,64.56666667,71.56666667,3.805966667,5,41.5479460872011
"3219",48.1,60.1605,64.8,71,4.412516667,6,44.9744030557172
"3220",50.9,61.999,62.73333333,72.43333333,4.669714286,7,47.2462473006046
"3221",45.5,57.22533333,58.6,74.5,4.044883333,8,42.6982455383377
"3222",43.5,52.96433334,49.93333333,79.13333333,3.601483333,9,40.5816265006613
"3223",39.7,50.30658621,39,85.66666667,3.2781,10,40.7017496399223
"3224",46.4,49.55659678,33.56666667,89.2,3.170033333,11,40.4439994912058
"3225",42.2,48.448,32.26666667,89.8,3.1892,12,39.4581679885831
"3226",37.9,47.44933334,31.93333333,90.13333333,2.981233333,13,38.0411120331172
"3227",40.7,47.17916667,28.83333333,93.06666667,2.96135,14,37.8315216992182
"3228",42,45.94716667,29,91.53333333,2.776016667,15,36.5501108480421
"3229",47.8,47.353,32.96666667,88.43333333,3.116233333,16,38.2760917891071
"3230",58.3,51.33933334,39.16666667,83.86666667,3.893416667,17,43.0171788655782
"3231",54.3,53.924,44.76666667,79.5,4.090316667,18,43.8573437556111
"3232",56,59.15206897,47.06896552,78.13793103,5.1114,19,49.0087346016913
"3233",53.6,62.44566667,49.63333333,76.56666667,6.147133333,20,51.4777313689012
"3234",54.6,60.68266667,53.76666667,75.06666667,5.239357143,21,48.0277897055872
"3235",54.2,63.54183334,58.06666667,73.86666667,5.188983333,22,49.6484292214757
"3236",52,64.15383333,60.36666667,73,4.564,23,49.2383716841371
"3237",54.1,66.86,61.33333333,72.93333333,4.520583333,0,51.266704211443
"3238",56.8,71.42066667,61.23333333,73,5.828933333,1,55.3634796260334
"3239",61,69.70433334,63.13333333,72.8,4.77545,2,53.3976361830471
"3240",58.7,73.11233333,64.9,72,5.468816667,3,55.7614665039877
"3241",58.2,71.984,64.03333333,72.93333333,5.415366667,4,55.2927109734414
"3242",51.5,66.98833334,64.23333333,73,5.210616667,5,51.8653068373241
"3243",57.6,70.72483333,65.33333333,72.93333333,6.114916667,6,54.8790224992429
"3244",52.3,69.68966667,63.86666667,73.1,6.129877193,7,54.3188845559869
"3245",51.8,65.14266667,57.96666667,75.5,5.239661017,8,51.3577900839191
"3246",53.6,57.553,48.9,79.76666667,4.15815,9,46.4016555315669
"3247",49,55.12066667,44.3,81.83333333,3.980016667,10,45.5073331154409
"3248",44.7,51.35433334,38.26666667,85.93333333,3.932616667,11,42.8479637136738
"3249",48.8,49.56566667,35.3,87.16666667,3.58245,12,41.0405160597915
"3250",51.4,52.07666667,35.7,87.1,4.018583333,13,44.2366674729584
"3251",48,51.72216667,33.83333333,88.66666667,3.854116667,14,43.7825003425956
"3252",41.9,48.054,32.83333333,89.23333333,3.409216667,15,39.2627831061114
"3253",43.6,45.66483334,35.63333333,87.23333333,3.5712,16,36.3293087127
"3254",46.3,48.48233334,42.5,82.66666667,4.409616667,17,39.3981605511334
"3255",50,49.96016667,47.13333333,79.03333333,4.951983333,18,39.5838475330549
"3256",48,54.73516667,50.76666667,76.9,5.523883333,19,43.5141207990987
"3257",51.1,58.4715,53.33333333,75.3,5.908982143,20,46.4830235117968
"3258",59.4,71.35933334,57.33333333,73.66666667,8.935866667,21,57.1064238899528
"3259",54.6,65.13583333,60.03333333,72.5,5.80465,22,50.9551578065701
"3260",48.2,59.62616667,62.63333333,71.06666667,4.63475,23,44.8077110233516
"3261",42.1,56.61783334,62.63333333,71,4.241016667,0,41.4401704056414
"3262",47.9,57.50283334,61.9,71.3,4.300016667,1,42.4714510183776
"3263",48.4,57.0945,60.46666667,71.7,4.083816667,2,41.9714681168917
"3264",47.6,56.25783333,60.86666667,71,4.156866667,3,41.0814722085834
"3265",45,57.03816667,60.2,70.56666667,4.254516667,4,41.951512026837
"3266",47.6,59.20066667,61.23333333,69.73333333,4.887266667,5,44.5099287537995
"3267",53.4,69.84383333,61.96666667,69.46666667,7.053196429,6,54.2296092368506
"3268",57.8,84.16116667,60.9,71.03333333,10.56373333,7,63.8187995893564
"3269",53.4,69.40416667,56.06666667,75.46666667,8.818183333,8,56.3353542029231
"3270",32.2,45.48033333,49.06666667,81.1,5.181466667,9,34.4225467351209
"3271",30.4,41.28933334,41.56666667,87.16666667,4.320416667,10,30.0532812976198
"3272",18,34.558,40.76666667,88.13333333,3.2223,11,22.4952351376102
"3273",18.6,25.91183334,40.8,88.33333333,2.4924,12,17.5320163799191
"3274",14.6,26.11233334,45.8,85.03333333,2.215116667,13,16.6334649382915
"3275",12.8,21.17783334,49.43333333,83.03333333,2.421833333,14,14.209966278279
"3276",13.8,19.08083334,49.76666667,83.03333333,2.4197,15,13.1687254190021
"3277",12.9,21.76733334,55.6,80,2.779783333,16,13.3143574949797
"3278",16.4,24.855,59.36666667,77.96666667,2.4687,17,13.1674618557247
"3279",20.7,38.30766667,61.1,77.2,4.858178571,18,23.0815017621088
"3280",18.1,33.79766667,65.2,75.86666667,3.67,19,17.6745151742415
"3281",16.6,32.71266667,64.86666667,75,3.470266667,20,16.6127677759777
"3282",15.2,28.0785,65.16666667,74.93333333,2.7046,21,13.5709683557373
"3283",11.8,29.119,65.86666667,74.96666667,2.786183333,22,14.0530957074831
"3284",20.3,33.76683908,65.44827586,74.79310345,3.260166667,23,16.8905950498378
"3285",16.6,34.65183334,65.4,74.7,2.634633333,0,16.6523785027478
"3286",21.9,33.88683333,64.96666667,74.46666667,2.228116667,1,15.6211511033705
"3287",15.5,33.83683334,66.23333333,73.03333333,2.17845,2,15.220461508754
"3288",20.3,38.38283334,67.13333333,73,2.52895,3,19.2026887902679
"3289",15.1,39.57983334,67.23333333,72.6,2.80855,4,20.6787320987409
"3290",17,34.696,66.66666667,72.23333333,2.538116667,5,16.0733712345961
"3291",19.1,40.97517857,67.68965517,71.86206897,5.600116667,6,25.0249100722565
"3292",28.2,45.47633334,67.6,72.1,4.492983333,7,29.4178352180821
"3293",27,44.06325739,64.92857143,73.85714286,4.02135,8,27.5967884454275
"3294",22.9,42.26594828,55.55172414,79.31034483,4.022571429,9,27.6098301104794
"3295",27,38.00733334,49.6,82.2,3.200616667,10,23.8175409409271
"3296",15,33.79233334,48.23333333,82.83333333,3.2015,11,20.9253896777264
"3297",25.1,30.616,48.66666667,82.26666667,3.55825,12,19.6222958239685
"3298",20.9,34.22666667,50.76666667,81.2,4.105633333,13,21.5813742156119
"3299",19.4,36.44866667,52.5,81.1,4.094366667,14,22.76464839157
"3300",18.8,31.24172414,47.03448276,82.65517241,3.069133333,15,19.7628237179734
"3301",21.1,32.14916667,48.76666667,81.3,3.859183333,16,20.6420962374909
"3302",19.5,34.676,51.46666667,79.46666667,3.6579,17,20.8171138733669
"3303",28.3,46.21166667,54.36666667,78.26666667,6.842966667,18,34.1852337655133
"3304",26.5,44.68116667,58.26666667,76.63333333,4.165566667,19,29.5301563282663
"3305",29,49.9045,61,75.36666667,4.743033333,20,35.7351214924136
"3306",32.7,48.33216667,62.5,74.2,4.285910714,21,33.1369464025377
"3307",31,50.37383334,64.26666667,73.16666667,5.000133333,22,35.9091543946238
"3308",23.9,42.80016667,67.16666667,72.23333333,3.159733333,23,24.6580026503205
"3309",22.5,42.4975,66.56666667,71.9,3.502366667,0,24.7089373841095
"3310",18.6,39.637,66.96666667,71,2.623816667,1,20.2574504545809
"3311",16,35.878,67.8,70.96666667,1.850866667,2,15.8384360761111
"3312",18.2,34.36366667,66.76666667,70.96666667,1.771633333,3,14.7034527908863
"3313",12.9,34.31166667,67.5,70.06666667,2.790633333,4,15.7541248986911
"3314",14,35.07616667,69.03333333,69.4,2.06955,5,15.2092753514629
"3315",17.9,36.00533334,67.93333333,69.8,2.872533333,6,17.0111604417275
"3316",15.7,39.50016667,66.23333333,70.93333333,3.877966667,7,21.7153447135617
"3317",16.6,35.645,58.7,74.86666667,4.211083333,8,19.7501916275966
"3318",12.6,27.34533334,48,80.6,2.526666667,9,17.0645261697528
"3319",9.6,21.81883333,38,86.56666667,2.025733333,10,16.8834328806636
"3320",12.3,18.516,30.8,91.43333333,2.2123,11,16.5476572076176
"3321",9.2,19.114,27.26666667,94.16666667,2.153316667,12,17.0667751825359
"3322",6.7,13.22833333,24.2,97.03333333,1.252633333,13,13.5244860770534
"3323",9.2,11.6485,23.13333333,97.3,1.219566667,14,13.0006094496489
"3324",13.4,12.20883333,24.86666667,94.83333333,1.48465,15,13.5637215350459
"3325",12,12.53933333,27.3,92.5,1.637017857,16,13.8840850193554
"3326",18.3,21.11416667,33.53333333,86.7,3.514566667,17,19.9342100121047
"3327",26.9,29.7465,40,82.36666667,5.4254,18,24.0151592284712
"3328",28.3,35.06116667,49.2,79.23333333,4.589583333,19,22.6968396331728
"3329",23.3,33.2125,53.1,77.46666667,4.325,20,19.7626674698469
"3330",16,31.23583334,57.16666667,75.63333333,3.400516667,21,16.4592692372663
"3331",17.1,27.7395,60.53333333,74.6,2.713483333,22,13.6163685582047
"3332",12.2,27.50883334,62.76666667,73.3,2.49505,23,12.8887162828096
"3333",13.1,26.86066667,62.93333333,73,1.94255,0,11.9108632500923
"3334",13.4,26.87066667,62.73333333,72.96666667,2.003466667,1,11.9924222061386
"3335",12.6,24.42316667,62.23333333,72.8,1.584283333,2,10.5647773090014
"3336",9.1,26.89183334,62.06666667,72.26666667,1.967283333,3,11.8732508437832
"3337",12.8,30.95166667,64.06666667,71.13333333,2.374083333,4,13.7075042303302
"3338",17,33.55233333,63.33333333,71,3.811366667,5,16.883199235449
"3339",16.8,34.1795,61.53333333,71,4.669333333,6,18.3333465961408
"3340",23.4,40.97983334,59.63333333,72.36666667,5.566160714,7,25.4873487372008
"3341",13.5,31.11483334,54.73333333,75.73333333,3.370383333,8,16.7550338493485
"3342",17.3,24.61116667,48.43333333,79.86666667,2.360933333,9,15.5576310381681
"3343",2.8,21.24833334,42.03333333,84.4,2.50875,10,16.4774150756363
"3344",9.6,16.65,33.43333333,90.13333333,3.414866667,11,16.688420832489
"3345",13.1,15.64333333,30.7,92.06666667,2.423616667,12,15.3016290414457
"3346",7.5,15.55927586,30.06666667,91.66666667,1.764833333,13,14.7901888396569
"3347",13.4,15.6565,29.26666667,92.06666667,2.889166667,14,16.3648501032615
"3348",13,16.3045,30.13333333,90.3,3.254366667,15,17.3860829661356
"3349",14.3,15.06183333,28.5,91.6,2.903983333,16,16.4967302585113
"3350",17.3,15.9295,34.83333333,86.53333333,2.913916667,17,16.3867404286285
"3351",18.4,25.47516667,42.9,81.86666667,3.744133333,18,19.7054011087636
"3352",39.1,32.39633334,47.66666667,79.76666667,3.86025,19,20.8166794688202
"3353",22.6,35.15733334,50.4,78.46666667,4.011366667,20,21.5790328887679
"3354",22.6,34.5945,53.36666667,77.3,3.3834,21,19.379819321103
"3355",18.1,34.62533334,56.76666667,76.13333333,3.864066667,22,19.1183094190166
"3356",23.6,35.67366667,59.76666667,74.9,4.13235,23,19.5931130466112
"3357",20.4,34.89843679,62.43333333,73.86666667,3.013535714,0,17.266607800457
"3358",18.9,35.36483334,63.7,73.06666667,3.032283333,1,17.4245455796325
"3359",20.3,37.072,63.1,72.6,2.519416667,2,18.0887978264858
"3360",15.1,38.38783333,63.63333333,71.6,3.1962,3,19.9584207301958
"3361",14.9,33.20816667,63.1,71.2,2.825716667,4,15.4772160957
"3362",21.4,36.36583334,63.86666667,71,5.143016667,5,20.2323034253819
