"","BAM","PA_CF_1","PA_RH","PA_Temp","BC","hour","Predicted_Corrected_1_pred"
"1192",11.8,13.59266667,51.1,84.63333333,4.968266667,"12",13.0149395063565
"1193",16.3,13.88666667,49,86.13333333,6.085966667,"13",13.9748459573851
"1194",10,12.01683334,46.73333333,87.96666667,4.182,"14",11.7991797345653
"1195",13.6,12.9305,44.33333333,89.3,4.764533333,"15",13.1147043669002
"1196",14.7,12.58533334,44.73333333,87.93333333,4.904714286,"16",13.4304165982198
"1197",14.5,11.739,47.56666667,85.56666667,4.9304,"17",12.967268063006
"1198",15.5,17.15766667,56.76666667,82.03333333,4.415983333,"18",13.1473698866784
"1199",15.8,20.59133333,59.53333333,80.1,7.313866667,"19",15.6882752617793
"1200",17.1,19.08433334,60.83333333,79.76666667,6.133766667,"20",14.483950081292
"1201",12.7,18.8755,63.93333333,78.1,9.0218,"21",15.1420400535736
"1202",15.4,27.51266667,64.73333333,77.23333333,9.540683333,"22",18.7552135987351
"1203",10.2,16.13983334,65.86666667,76.63333333,5.625616667,"23",11.9498169135108
"1204",14.4,19.61583333,48,86.23333333,7.53995,"11",17.1093192785118
"1205",16.7,14.79783334,43.33333333,88.76666667,7.279616667,"13",15.7141421594969
"1206",13.3,13.45783334,42.2,90.13333333,7.220716667,"14",15.0857188793495
"1207",12.4,9.108833334,39.03333333,91.76666667,5.679083333,"15",13.2952968801967
"1208",17.7,13.4815,42,89.33333333,7.95895,"16",15.731513560812
"1209",18.9,17.626,45.2,87.06666667,9.597783333,"17",18.1983616162135
"1210",24.8,29.736,47.33333333,86.06666667,13.71286667,"18",25.0706507239104
"1211",23.4,31.9945,49.8,84.13333333,10.31748214,"19",23.9211033811508
"1212",25.1,28.098,53.6,82.4,11.24586667,"20",22.4674665118334
"1213",21.8,28.29083334,56.46666667,81.6,12.28548333,"21",22.6317152850113
"1214",25.4,31.391,59.33333333,80.36666667,11.67771667,"22",22.9913281775269
"1215",18.1,24.792,61.76666667,79.06666667,8.943366667,"23",17.8555732594507
"1216",17.5,20.63483334,63.86666667,77.93333333,6.2116,"0",14.5180289054832
"1217",17.9,19.63566667,64.96666667,77.06666667,6.291883333,"1",13.855117884595
"1218",22.3,21.35783333,66.76666667,76,6.6571,"2",14.3439273648175
"1219",16,20.08783334,67.2,75.76666667,7.273625,"3",13.9559035508528
"1220",19,20.11316667,69,75.23333333,6.112633333,"4",13.3475414981892
"1221",17,23.38946429,70.03571429,74.96428571,8.43095,"5",15.518221968457
"1222",21.6,32.42766667,69.06666667,75,10.60823333,"6",20.7624420322935
"1223",19.2,39.93116667,66.43333333,76.53333333,8.95925,"7",22.6703171838892
"1224",24,35.6785,60.06666667,79.76666667,8.476416667,"8",21.9327737395382
"1225",20,29.9545,52.3,84.16666667,7.691383333,"9",20.695209623363
"1226",20,21.46316667,46.9,87.06666667,7.930285714,"10",18.0976347093976
"1227",17.2,16.25716667,45.9,87.13333333,6.900433333,"11",15.8697134486274
"1228",19.8,19.51966667,43.06666667,89.26666667,10.19016667,"12",19.4592613491464
"1229",23.8,28.64866667,43.16666667,89.36666667,8.996066667,"13",22.0677800179055
"1230",21.2,23.66633334,42.06666667,90.63333333,9.189566667,"14",20.2193483091387
"1231",21.3,21.51766667,41.83333333,90.8,9.502716667,"15",19.624217883224
"1232",19.4,19.59133334,43.83333333,88.76666667,8.9145,"16",18.3562141401502
"1233",15.1,17.90083334,45,88.36666667,7.379316667,"17",16.5849124162202
"1234",20.4,21.23333333,47.5,86.43333333,9.959303571,"18",19.4515982699918
"1235",32.9,35.6775,51.1,84.16666667,13.81861667,"19",26.723884317322
"1236",11.6,13.7105,53.63333333,82.73333333,4.209833333,"20",12.0283639428813
"1237",15.5,16.27483334,56.56666667,81.7,8.749366667,"21",15.1880166137643
"1238",21.2,21.62716667,58.33333333,80.93333333,13.78391667,"22",20.1466814219346
"1239",21.4,22.0925,60.23333333,79.8,13.45953333,"23",19.8872311222901
"1240",14.3,21.0735,62.36666667,78.9,9.647071429,"0",16.8284216752876
"1241",17.2,20.0655,64.1,77.96666667,8.63225,"1",15.3157064490275
"1242",17,17.05333334,65.73333333,77.06666667,6.0368,"2",12.6593180304207
"1243",15.1,15.95283334,66.76666667,77,6.040033333,"3",12.1521016563048
"1244",18,20.17283334,67.96666667,76.96666667,7.164666667,"4",14.2336709802329
"1245",17.3,23.704,68.63333333,76.5,8.209166667,"5",15.9615638400556
"1246",19.9,31.76783334,67.8,76.9,11.66168333,"6",21.8089916066108
"1247",59,82.33666667,66,77.46666667,17.60735714,"7",47.8354465069253
"1248",23.4,44.99666667,61.9,79.43333333,10.6962,"8",27.1592091360946
"1249",17.6,22.94083334,56.03333333,82.3,6.3821,"9",16.9722154447271
"1250",16.6,22.92416667,49.46666667,85.56666667,7.62855,"10",18.2776246124849
"1251",25,20.38033333,44.7,87.86666667,6.66015,"11",17.6330534167796
"1252",25.6,22.5615,44.66666667,88.26666667,9.258933333,"12",19.7148194160616
"1253",22.6,20.37383334,38.26666667,92.03333333,6.548916667,"13",18.4638342572365
"1254",19.9,18.01016667,40.53333333,90.03333333,7.862625,"14",17.8259129286523
"1255",16.5,16.96033333,42.36666667,89.16666667,7.905033333,"15",17.0559630931738
"1256",20,16.3765,40.76666667,90.26666667,6.0484,"16",16.3191867108817
"1257",24.8,21.7475,42.7,88.43333333,9.746066667,"17",20.4073731593558
"1258",29.5,29.82333333,48.86666667,85.5,11.7337,"18",24.0770123291152
"1259",30.2,32.46016667,51.46666667,83.8,15.0025,"19",25.7529093811539
"1260",21.1,23.32116667,54.06666667,82.13333333,9.744783333,"20",19.2740866472642
"1261",19.6,19.6985,57.83333333,80.43333333,9.641410714,"21",16.9598100885728
"1262",10.4,16.7645,65.8,78.1,10.84375,"22",15.6993222315832
"1263",17.8,22.15733333,68.1,77.93333333,11.8118,"23",18.4313150981721
"1264",16.8,23.08416667,68.96666667,77.63333333,8.692783333,"0",16.2994448336949
"1265",16.2,29.7625,69.23333333,77.26666667,8.5454,"1",18.7069680172544
"1266",16.1,25.78233334,68.06666667,77.06666667,6.649433333,"2",16.3543494366957
"1267",11.4,25.41483334,67.96666667,76.96666667,6.238583333,"3",16.0346616677332
"1268",15.9,25.686,68,76.36666667,8.500428571,"4",16.915868195007
"1269",22.3,28.55833334,67.96666667,76.1,11.54088333,"5",20.3101553986266
"1270",28.4,53.26316667,69.03333333,75.5,12.13378333,"6",30.8996741927732
"1271",30.5,47.44866667,66.7,76.46666667,13.47681667,"7",28.7022073015054
"1272",29.3,41.08783334,62.36666667,78.5,11.3487,"8",25.7369276334388
"1273",18,24.48733334,55.03333333,82.33333333,6.661533333,"9",17.8553761286719
"1274",17.4,21.25083334,47.66666667,86.23333333,5.36975,"10",16.9622199551333
"1275",14.9,19.50266667,39.2,91.93333333,3.115166667,"11",14.8428847904736
"1276",16.7,20.04816667,34.86666667,94.56666667,5.224316667,"12",18.0877672380604
"1277",9.3,12.27216667,33.33333333,96.13333333,2.9983,"13",12.6736178629481
"1278",10.2,9.5945,32.66666667,96.3,2.442583333,"14",11.0829006182872
"1279",13,10.916,32.36666667,96,4.203733333,"15",13.9535275163086
"1280",16.1,18.0855,45.23333333,87.8,10.4428,"16",18.8380126231294
"1281",21.6,14.88183334,47.5,86.9,6.503916667,"17",14.7398725915522
"1282",12.7,17.69533334,58.33333333,79.8,9.021483333,"18",15.4594576294778
"1283",16.1,24.3825,58.13333333,79.63333333,14.24251667,"19",21.1215080117865
"1284",31.9,33.48316667,57.96666667,80,20.40126786,"20",27.1525498243436
"1285",25.9,28.42666667,59.73333333,79.73333333,16.51743333,"21",23.1488262982368
"1286",19,28.09466667,64,78.23333333,14.26313333,"22",21.8362002440573
"1287",23.9,25.107,63.4,78,15.40363333,"23",20.8513380498466
"1288",19.3,22.0555,64.3,77.53333333,12.38675,"0",18.710397200113
"1289",17.6,21.499,65.5,76.96666667,9.172316667,"1",15.9548147109417
"1290",15.5,18.148,66.7,76.4,7.673316667,"2",13.4916399117229
"1291",16.5,20.602,67.86666667,76.03333333,10.11855,"3",16.0305985937667
"1292",12.8,19.60233333,68.6,75.83333333,9.1655,"4",14.7504000287825
"1293",15.4,23.99733333,68.63333333,76,12.5464,"5",18.9794459340967
"1294",19.7,34.42333333,68.43333333,76.2,11.68101667,"6",22.5787401062914
"1295",20.8,38.2485,65.13333333,77.73333333,7.426928571,"7",21.5838628014734
"1296",12.8,27.85066667,59.66666667,80.5,4.754166667,"8",17.3298266050844
"1297",12.9,22.80316667,53.53333333,83.6,5.037933333,"9",16.4942466349612
"1298",14.1,17.96966667,46.46666667,87.4,2.600883333,"10",12.5533142060629
"1299",12.6,12.99183333,41.46666667,90.13333333,1.526083333,"11",9.95346243223232
"1300",9,14.289,35.2,95.06666667,1.566616667,"12",11.2481503717775
"1301",14.7,13.3495,30.43333333,98.63333333,2.13995,"13",12.8769097179912
"1302",10.3,13.66766667,32.06666667,96.8,2.210366667,"14",12.5918909233635
"1303",14.4,14.152,30.5,97.8,1.6041,"15",12.507086892246
"1304",22.1,17.7645,33.83333333,96.1,2.086866667,"16",13.5960650775593
"1305",12.8,18.83716667,39.3,90.63333333,2.365033333,"17",13.9993746726801
"1306",29.2,35.12883333,45.4,87.56666667,11.18945,"18",26.086220804673
"1307",26.3,37.06,47.9,86.13333333,6.802766667,"19",23.6341561926666
"1308",30.7,35.29816667,50,84.76666667,12.61501786,"20",26.4013162192003
"1309",24.3,28.03566667,54.33333333,82.93333333,9.814283333,"21",21.1237595264844
"1310",19.8,25.37116667,55.1,82.1,5.835183333,"22",17.8574394995445
"1311",24.5,28.38533333,56.66666667,81.4,11.8786,"23",22.4181382561188
"1312",20.7,23.80316667,60.56666667,80,9.261066667,"0",17.9958641215388
"1313",16.8,18.7495,62.16666667,78.93333333,5.997183333,"1",14.0022385751376
"1314",8.5,15.55516667,64.83333333,78.06666667,2.82985,"2",9.2293395220504
"1315",11.4,18.10483334,65.3,78,3.011183333,"3",10.4710943503359
"1316",14.9,16.27316667,66.43333333,77.23333333,2.272433333,"4",8.52066758670799
"1317",15.2,21.57133334,67.6,76.83333333,5.037964286,"5",13.754188312448
"1318",18.8,33.60283334,66.33333333,77.13333333,12.5814,"6",23.0613470568578
"1319",25.2,43.5635,62.66666667,78.6,12.2206,"7",27.2684441041147
"1320",28.5,37.359,55.4,81.7,9.57455,"8",24.19523406092
"1321",20.7,34.54283334,52,83.8,8.1804,"9",22.7540325460152
"1322",21.6,28.57983334,45.7,87.53333333,7.263166667,"10",20.8874030082616
"1323",15.5,20.32845403,41.34482759,90,3.884366667,"11",16.0125822068376
"1324",12,18.70116667,34.66666667,94.53333333,2.614916667,"12",14.6836871978799
"1325",17.2,19.662,30.4,97.43333333,4.000285714,"13",17.8208344926825
"1326",18,18.453,27.93333333,99.83333333,1.7701,"14",15.4272149154859
"1327",15.5,18.93183334,26.8,100.2333333,2.006716667,"15",16.3230956415424
"1328",16.7,17.918,27.16666667,99.23333333,1.5594,"16",15.1422834942353
"1329",20,24.15383334,34.33333333,93.1,5.842566667,"17",20.7316017273519
"1330",21.4,29.99033334,46.33333333,86.66666667,7.433233333,"18",21.5707398225107
"1331",12.2,19.47716667,53.03333333,82.63333333,3.3084,"19",13.4305512427489
"1332",21.6,22.61783334,52.33333333,82.83333333,7.180866667,"20",17.7937936135122
"1333",21.3,23.4925,55.93333333,81.5,10.4962,"21",19.6262076438341
"1334",25.8,29.54766667,59.5,80.4,11.14821667,"22",21.9421784453249
"1335",21.5,27.76783334,62.13333333,79.36666667,9.678482143,"23",19.6648522267601
"1336",22.2,24.95983334,62.76666667,78.7,10.2338,"0",18.8267381611097
"1337",18.4,22.23516667,61.96666667,78.93333333,6.6243,"1",15.6865162263324
"1338",14.8,20.57916667,63.6,77.63333333,5.617966667,"2",14.1289231466483
"1339",12.6,19.567,64.2,77.56666667,4.115733333,"3",12.3508830675543
"1340",16.2,19.008,63,78.03333333,2.049383333,"4",9.71860836818019
"1341",13.3,20.6615,64.6,77.26666667,3.28055,"5",11.6817369340649
"1342",15.8,24.36783334,64.13333333,77.8,2.570133333,"6",12.449798606704
"1343",15.2,26.31366667,62.13333333,78.7,3.240366667,"7",14.4150717219753
"1344",15.8,22.5175,57.7,80.9,2.40055,"8",12.6597322656255
"1345",13.4,21.93483334,53.03333333,82.83333333,2.346333333,"9",13.2021131161186
"1346",16.7,23.87633334,45.33333333,86.76666667,2.949816667,"10",16.0002825807224
"1347",15.8,21.63333334,40.5,89.66666667,2.165066667,"11",14.7905180985875
"1348",18.9,21.192,39.06666667,90.8,2.137016667,"12",14.7052491057527
"1349",14,19.4675,35.3,93.1,1.805716667,"13",14.1590246962506
"1350",29.8,53.832,39,89,5.124883333,"18",32.4818734744563
"1351",43.6,54.6625,40.5,88.56666667,5.842133333,"19",33.0226439626816
"1352",43.7,47.5065,43.76666667,86.66666667,6.382583333,"20",28.9983973078985
"1353",23,25.02666667,54.1,82.6,6.13675,"21",18.0366837906652
"1354",21.5,22.42216667,59.7,80.43333333,5.92535,"22",15.9753017495707
"1355",24.7,31.3005,61.26666667,79.36666667,3.78215,"23",17.2168190351221
