"","BAM","PA_CF_1","PA_CF_ATM","PA_RH","PA_Temp","hour","Predicted_Corrected_ATM_pred"
"352",10.6,17.82704546,17.75613637,69.81818182,78.52272727,19,14.3964943188852
"353",13.6,18.37811111,18.37733333,71.08888889,77.02222222,20,14.2847718705626
"354",15.8,17.74633334,17.74133333,70.46666667,77,21,13.8501926398631
"355",13.3,15.88922223,15.87566667,68.4,77,22,12.4803603204476
"356",18.4,15.807,15.807,66.84444444,77,23,12.2097065504411
"357",13.9,16.11671717,16.11671717,67.08888889,77,0,12.4241827786758
"358",12.6,14.34911111,14.34911111,67.22222222,77,1,11.3513547649152
"359",14.4,24.42326087,21.56293479,67.84782609,76.34782609,2,14.7942070058846
"360",12,14.53811111,14.53811111,67.86666667,76,3,11.1035884404545
"361",7.8,13.40333334,13.35933334,67.68888889,76,4,10.282710442678
"362",12.3,20.91244445,19.91655556,67.88888889,75.22222222,5,13.5818608501938
"363",17.2,23.40766667,23.17988889,68.22222222,75,6,14.8089441560323
"364",21.5,37.38344445,34.02533334,65.62222222,76.35555556,7,20.1282858953571
"365",21.1,27.01455556,26.24977778,61.57777778,78,8,16.8204541813949
"366",10.4,16.91622222,16.91622222,59.44444444,79.31111111,9,13.546668032425
"367",21.5,15.58155556,15.45055556,52.97777778,82.84444444,10,14.1454450148573
"368",16.3,16.65055556,16.64955556,50.75555556,84.51111111,11,14.8950310460119
"369",13.7,15.34777778,15.34611111,45.4,87.93333333,12,14.427186399495
"370",14.4,16.14644445,16.13322223,45.06666667,88.28888889,13,14.9124595694298
"371",18.2,13.64466667,13.64466667,42.6,89.97777778,14,13.7588449381152
"372",13.3,11.28211111,11.28211111,44.91111111,87.11111111,15,11.9510565982283
"373",15.6,12.53611111,12.52633334,47.06666667,86.33333333,16,12.5311535553003
"374",11.2,10.022,10.022,48.28888889,85.66666667,17,10.5255355942653
"375",16,13.10488889,13.10455556,50.46666667,84.13333333,18,12.8621273134001
"376",20,17.81888889,17.81888889,55.06666667,81.91111111,19,15.1099431445837
"377",13,16.27311111,16.27255556,57.15555556,80.22222222,20,13.7325660403014
"378",13,11.48688889,11.48688889,59.48888889,78.55555556,21,9.68646897782871
"379",10.4,9.776333334,9.776333334,62.86666667,77.73333333,22,7.90558325086133
"380",14,12.25611112,12.25611112,66.42222222,77.08888889,23,9.82119251359698
"381",9.7,10.81344445,10.81344445,66.84444444,76.97777778,0,8.73012080239211
"382",11.2,10.62033333,10.62033333,66.4,76.97777778,1,8.52133671523973
"383",7.8,9.723320707,9.723320707,66.13636364,76.09090909,2,7.36489844328059
"384",12.6,13.09239131,13.09239131,66.86956522,76.04347826,3,9.99911808505488
"385",13.3,15.05928572,15.05928572,67,76,4,11.3098841208939
"386",13,16.46511111,16.46511111,67.26666667,75.17777778,5,11.7774465492033
"387",17.1,25.06588889,24.24011111,67.57777778,75.08888889,6,15.1517594876899
"388",26.2,37.04222223,33.68566667,65.68888889,76,7,19.7529427570542
"389",14.5,23.61466667,23.50077778,62.66666667,77.15555556,8,15.4135585761531
"390",16.9,19.388,19.38744445,55.06666667,80.84444444,9,15.7935113529601
"391",15.3,19.84433333,19.82611111,54.22222222,81.31111111,10,16.2105487450114
"392",15.9,21.163,21.103,50.6,83.53333333,11,17.3380335712786
"393",18.1,20.12255556,20.09522222,46.57777778,85.97777778,12,17.1162344780348
"394",19.7,16.86,16.853,45.95555556,86.68888889,13,15.4884782961287
"395",18,16.98011112,16.98011112,48.91111111,84.82222222,14,15.4406301352389
"396",14.6,11.17777778,11.17777778,48.84444444,84.26666667,15,11.8146813736462
"397",17.9,13.77144445,13.77144445,48.08888889,84.77777778,16,13.719451270958
"398",15.7,14.41715909,14.41715909,49.54545455,83.38636364,17,14.2275950641302
"399",17.3,20.78834402,20.58457265,56.25,80.55555556,18,16.0323367642241
"400",17.7,19.11549203,18.80637561,56,79.21621622,19,14.9370194775017
"401",16.2,20.71426316,20.70877632,64.94736842,77.15789474,20,14.4658207755077
"402",20.3,18.77296235,18.75069491,72,75.30232558,21,13.8092466074346
"403",9.2,15.3803092,15.37917283,74.15909091,74.11363636,22,11.7781259715642
"404",7.6,14.56625,14.52431818,74.06818182,73.97727273,23,11.1475113221801
"405",10.3,14.85953058,14.81431722,74.78378378,73.16216216,0,11.0020777781522
"406",13.6,17.22813044,17.22813044,74.65217391,72.56521739,1,12.0261699084039
"407",6.4,20.28606897,20.28208276,60.48,79.48,10,15.1252075336137
"408",24,20.71678253,20.7164795,55.45454545,81.48484848,11,16.3388862531758
"409",20.9,20.24083875,20.20914502,51.23809524,83.5,12,16.819390526724
"410",27.4,19.52788131,19.5145303,46.54545455,85.84090909,13,16.9258199173377
"411",28.7,20.91477778,20.88322223,46.11111111,85.73333333,14,17.6639312053401
"412",20.4,19.41088889,19.326,47.95555556,84.26666667,15,17.0530839825767
"413",19.5,15.17055556,15.17,49.33333333,84.4,16,14.4378044833758
"414",25.6,20.81911111,20.66933334,51.33333333,82.84444444,17,17.1427551650817
"415",30,28.18133334,27.74811111,52.82222222,81.97777778,18,19.626893708082
"416",23,26.43222222,26.22722222,59.91111111,79.53333333,19,17.4634535307505
"417",23.4,29.52266667,28.86555556,64.6,77.71111111,20,17.888466435003
"418",24.6,30.221,29.42822222,65.44444444,77,21,17.9070230382261
"419",22.3,26.74755556,26.44577778,63.88888889,76.97777778,22,16.5000911092843
"420",15.9,16.789,16.78344445,62.62222222,76.08888889,23,11.9970915437149
"421",16.6,17.16788889,17.16788889,64.28888889,75.51111111,0,11.9999638354376
"422",15.5,14.95244445,14.95244445,65.91111111,75.04444444,1,10.6331472805048
"423",16.4,22.91777778,22.85533334,67.4,74.71111111,2,14.4134042503637
"424",15,21.86811111,21.85088889,68.06666667,74.24444444,3,13.8825058600207
"425",18.8,30.25788889,29.34022223,69.15555556,74,4,16.895939091754
"426",20.1,27.825,27.352,70,74,5,16.17696737828
"427",22.4,35.88288889,32.95622222,69.82222222,74.06666667,6,18.9310849574231
"428",28.8,46.20388889,39.11211111,67.64444444,75.24444444,7,23.7964761157532
"429",23.8,37.72945652,34.30021739,62.82608696,77.32608696,8,20.5573999316572
"430",19.7,28.59144445,28.13533334,57.33333333,80.22222222,9,18.7240860840543
"431",18.4,23.76977778,23.22355556,50.51111111,84.17777778,10,17.9696270867261
"432",16.9,18.52677778,18.46811111,44.37777778,87.97777778,11,16.4008029446118
"433",21.3,19.44388889,19.42322223,40.02222222,91.06666667,12,17.5553316460425
"434",18.1,17.55633333,17.54911111,37.82222222,92.66666667,13,16.8585533803992
"435",19.1,17.541,17.50088889,35.22222222,94.86666667,14,16.6458477660384
"436",18.4,16.21666667,16.21666667,33.22222222,96.13333333,15,15.9996890588872
"437",24.8,20.29011111,19.91577778,34.84444444,94.22222222,16,18.204715516864
"438",25.4,21.65444444,21.58422223,38.82222222,91.04444444,17,18.8120774828546
"439",25.3,25.39988889,24.90711112,46.28888889,86.91111111,18,18.7344311934948
"440",26.3,27.599,26.95377778,52.8,84.06666667,19,18.865462003664
"441",24.9,27.13555556,26.17766667,54.35555556,83.62222222,20,18.348322288846
"442",24.2,25.20044445,24.83344445,56,82.64444444,21,17.7339681352413
"443",24.2,29.69577778,28.96277778,58,81.46666667,22,19.1676770413836
"444",15.2,15.74566667,15.61377778,58.15555556,80.31111111,23,13.2259307990684
"445",10.6,12.964,12.964,59.33333333,80,0,11.2765071503043
"446",14.4,16.36288889,16.36288889,61.95555556,80,1,13.3328527469544
"447",8.6,12.95866667,12.95788889,63.02222222,79.04444444,2,10.8610165668423
"448",16.5,17.63355556,17.63355556,64.37777778,78.31111111,3,13.5197609703745
"449",17.8,19.72255556,19.72233334,64.95555556,77.91111111,4,14.3816885702907
"450",18.5,19.71611111,19.715,65.31111111,77.04444444,5,14.0314441038573
"451",21.7,26.06866667,24.60522223,64.8,77,6,15.8713803955618
"452",20.9,27.11844445,26.75977778,64.13333333,77.42222222,7,16.8392936546553
"453",12.6,21.65566667,21.63888889,60.2,79.55555556,8,15.7123123855754
"454",14.9,17.57455556,17.57211112,55.53333333,82.08888889,9,14.8832472252415
"455",14.5,15.03255556,15.03255556,51.2,84.44444444,10,13.8528980451441
"456",12.7,14.37811111,14.37033334,46.91111111,87.2,11,13.5750245492852
"457",15.7,14.93755556,14.93755556,42,90.22222222,12,14.7458605810965
"458",17.9,16.43181818,16.42147727,42.06818182,90.13636364,13,15.626553289626
"459",17.3,14.73844445,14.73844445,42.42222222,89.84444444,14,14.5574627510487
"460",18.9,12.63711111,12.63688889,38.95555556,91.97777778,15,13.6912960447624
"461",22.8,15.78288889,15.77711111,38.17777778,92.15555556,16,15.9471057559331
"462",19,15.13064785,15.13064785,45.97619048,87.33333333,17,14.2837076601149
"463",28.1,28.16855556,26.70522222,53.06666667,84.2,18,18.6572656326719
"464",10.6,17.16855556,17.08222222,67.11111111,79.42222222,19,13.9438534068903
"465",20,22.91522222,22.41044445,70.51111111,78,20,16.3050579036958
"466",16.2,19.47355556,19.40322222,69.55555556,78.13333333,21,14.9718187777925
"467",22.9,20.40977778,20.29388889,69.66666667,77.88888889,22,15.2713433207735
"468",22.4,26.52577778,26.02288889,70.88888889,77.48888889,23,17.5143618325946
"469",22.3,27.22755556,26.92133333,69.44444444,77.35555556,0,17.5570674367621
"470",20.9,27.47184596,27.16059091,67.88636364,77,1,17.2416286825458
"471",21.1,26.78171875,26.5789757,68.40625,76.34375,2,16.7861551202715
"472",21.8,29.14890244,28.63134146,69.51219512,75.85365854,3,17.5925129515704
"473",20.4,33.77306442,31.86653534,70.30769231,75.20512821,4,18.9965651994851
"474",26,41.2842829,36.13921053,70.97368421,75,5,21.7453993427373
"475",35.8,65.18096459,47.67388742,70.46511628,75,6,34.4325002328921
"476",38.9,67.91461905,48.47489611,69.57575758,75.96969697,7,35.8899912359312
"477",26.7,48.92467493,40.46630031,68.35294118,76.29411765,8,25.7383272304926
"478",27.9,42.68836364,37.11179546,66.6,77.6,9,23.0222583447471
"479",22.8,33.56466667,31.70622223,63.93333333,78.82222222,10,19.6891719654536
"480",13.9,20.87411111,20.72733334,56.57777778,80.6,11,16.0421412371363
"481",13.2,12.53255556,12.52933333,47.35555556,83.6,12,13.4500532016467
"482",11.9,8.909589286,8.909589286,43.925,84.725,13,11.2110989836424
"483",10.2,6.37275,6.37275,41.90625,86,14,9.20908327615843
"484",13.7,8.784722222,8.784722222,42.125,85.35,15,11.3889224369252
"485",11.9,8.958857143,8.958857143,45.71428571,83.57142857,16,11.1377950913947
"486",18.3,15.59757143,15.58640476,46.28571429,82.37142857,17,16.0467167807298
"487",21,17.02677976,17.02494643,50.625,80.625,18,15.6422807848932
"488",14.5,17.73349521,17.73135773,54.55882353,78.91176471,19,14.5914645726325
"489",23.8,24.04888764,23.80470966,57.23529412,78.47058824,20,16.4663258379926
"490",22.5,22.66591667,22.60033333,59.27777778,78.02777778,21,15.5803311942232
"491",20.5,23.67752143,23.57234015,60.56756757,77.45945946,22,15.6071076403766
"492",19.2,22.88822222,22.80002381,62.69047619,76.66666667,23,14.9288244613013
"493",14.5,16.33694774,16.33017073,63.42857143,76.05714286,0,11.7552428492869
"494",10.3,11.5499008,11.5499008,64.02777778,75.52777778,1,8.32527233812475
"495",9.3,13.18570205,13.18570205,67.21621622,74.89189189,2,9.54204990085309
"496",17.3,19.67585715,19.61540476,68.85714286,74.8,3,13.3896432119664
"497",15.6,18.29837162,18.29699662,68.91891892,74.91891892,4,12.856042289748
"498",23.1,25.57536096,25.40914439,69.02941176,74.5,5,15.51527668211
"499",24.5,34.71603175,32.26025794,70.36111111,74,6,18.5883671350021
"500",27.9,44.41367733,38.08267733,68.45,75.15,7,22.9502852499306
"501",18.5,24.8021371,24.19889113,61.84375,78.09375,8,16.0764251434335
"502",20.4,16.90202067,16.90202067,51.93023256,82.74418605,9,15.2491525851309
"503",23.3,17.28488889,17.28488889,46.51111111,85.62222222,10,15.9480154294717
"504",23.6,18.59988889,18.597,41.75555556,88.28888889,11,17.1535259406098
"505",23.2,16.97622223,16.928,38.15555556,90.06666667,12,17.0758131276472
"506",17.3,13.79550325,13.79550325,38.5952381,89.97619048,13,15.0435836351943
"507",20.5,14.25361765,14.20425,37.97058824,90,14,15.5016939423066
"508",24.8,15.58450881,15.56783876,37.5,89.75,15,16.5465894802552
"509",21.4,13.28316667,13.28316667,36.33333333,89.15151515,16,15.5040554284804
"510",22.2,18.27879573,18.27574695,49.85,84.8,17,15.8620566748172
"511",25.7,26.62878268,26.17673203,57.83333333,81.77777778,18,18.0311747660938
"512",21.5,23.42231781,23.40680837,55.55263158,80.76315789,19,17.2896116253217
"513",21.8,22.04101001,22.01474359,55.8974359,79.58974359,20,16.4200236650611
"514",23.8,24.21711125,24.06440192,56.97368421,79,21,16.8064420917924
"515",21,24.4205,24.33303846,59.9,78.06666667,22,16.1935063973493
"516",13.2,19.15025016,19.14924328,62.71794872,77,23,13.5987841740402
"517",13.7,17.535,17.535,64.11111111,76.08333333,0,12.4568605078812
"518",13.5,17.02125,17.01556819,64.90909091,76,1,12.206311993586
"519",16.1,18.544,18.544,65.2,75.64444444,2,12.8317684041273
"520",16.1,17.54028067,17.54028067,65.72972973,74.97297297,3,12.0553677002028
"521",13.1,18.66677034,18.66677034,66.86842105,74,4,12.2309673596366
"522",15.5,27.45366162,27.04004293,68.22222222,74.57777778,5,16.0647114228734
"523",19.8,35.59066667,33.03466667,68.8,74.46666667,6,19.0208228022875
"524",18.9,34.357875,32.24575,67.7,75,7,18.6710647721151
"525",15.8,32.09514442,30.7866656,64.89473684,76.13157895,8,18.1088541531433
"526",21.1,30.17803572,28.71952381,59.2,78.975,9,18.3665107046789
"527",22,22.52821736,22.51604735,52.47058824,81.97058824,10,17.6938592148603
"528",19.8,22.79028958,22.77842986,50.64864865,82.97297297,11,18.1130926734207
"529",26.4,21.4121767,21.40636466,46.07894737,85.57894737,12,17.9406709599331
"530",15.8,17.14725,17.14325,42.725,87.625,13,16.2948856957609
"531",13.4,15.90466667,15.90466667,46.55555556,86.35555556,14,14.8979388290319
"532",25.9,18.05022222,18.00866667,42.91111111,87.93333333,15,16.6099928951724
"533",12.1,19.22922222,19.22922222,56.46666667,82.82222222,16,15.4122292707245
"534",20.1,18.37855556,18.37855556,60.46666667,80.08888889,17,14.4500742033028
"535",15.3,20.51098111,20.5074673,65.15625,78,18,14.7700380397264
"536",23.4,28.83375178,28.37449147,64.5,78.10526316,19,17.8316543981928
"537",19.1,29.00698987,28.37563514,64.13513514,79,20,18.157389572516
"538",27.1,29.73185715,29.05007143,63.85714286,78.54285714,21,18.265199905625
"539",26.6,32.62482258,30.98312903,61.87096774,77.96774194,22,18.907775865102
"540",20.3,21.6817759,21.60190597,56.58408409,80.28378379,23,16.325474228202
"541",16.3,17.59350775,17.59187984,56.6627907,79.9883721,0,14.4667200843356
"542",15.7,16.4475252,16.43571994,57.64864865,79.5,1,13.5507582851103
"543",17.9,16.7815,16.77433334,58.06666667,79.5,2,13.681916523274
"544",20.8,17.14644445,17.13666667,58.61111111,79.5,3,13.8109339145791
"545",15.1,18.37905556,18.35305556,59.18888889,79.5,4,14.3651273579363
"546",21.8,21.10322222,20.74566667,59.93333334,79.22222222,5,15.2648058281156
"547",23.4,25.80893535,23.68331304,60.05555556,79.01724138,6,16.3140932575644
"548",31.1,34.42934722,29.13168056,60.62222223,79.5,7,18.6288420377141
"549",26.3,30.87995269,27.7962587,59.82538803,79.80404656,8,18.186819887665
"550",17.1,22.61757576,22.49403409,55.56313131,81.93055556,9,17.0124850835787
"551",20,19.30977169,19.30153006,54.66023823,82.96341464,10,15.7621169877228
"552",18.9,14.66773459,14.66619612,51.22214854,82.97612732,11,14.0553073905811
"553",20.4,16.31553027,16.31403027,49.44107143,84.03392857,12,15.217912888882
"554",22.6,17.99552625,17.9854191,49.19436091,84.31541354,13,16.0728186223512
"555",24,17.35168778,17.34618232,46.93421053,85.69736842,14,15.8340359556108
"556",20.1,16.3484887,16.34750297,45.82954546,85.43181818,15,15.700517617919
"557",14.2,16.94751138,16.86235539,46.51162791,84.97674419,16,15.9722822665942
"558",24.2,17.78912447,17.78773665,47.05555556,84.5,17,16.4864618166591
"559",20.7,17.38095436,17.37908196,51.66666667,82.80769231,18,15.5559354831646
"560",22,17.80629079,17.79451664,51.39426878,81.79545455,19,15.9420130042112
"561",22.3,15.02559188,15.00748077,52.93333334,80.96666667,20,13.9508339140862
"562",19.1,17.16322222,17.00077778,57.03333334,79.075,21,13.8095959601066
"563",18.2,14.3175846,14.30997349,55.70050506,80.06136364,22,12.7375631975516
"564",17.4,19.05077778,19.05077778,61.4,77,23,13.5542381430539
"565",12.9,16.03044445,16.03022223,62.33333333,76.44444444,0,11.7359720785483
"566",15.9,15.65211112,15.65211112,63.4,75.68888889,1,11.1808527121922
"567",16.1,15.54,15.54,64.82222222,75,2,10.8630390422363
"568",15.2,18.02755556,18.00477778,65.46666667,75,3,12.2751822577946
"569",16.3,19.92155556,19.91422222,66.13333333,74.46666667,4,12.9487609141037
"570",18.4,24.50344445,24.43544445,66.97777778,74,5,14.5625468062256
"571",21.6,33.678,31.25444445,66.62222222,74.37777778,6,17.6571335061179
"572",27.5,53.17722223,42.56477778,65.04444444,75.37777778,7,27.1625497628465
"573",24.2,36.75777778,33.19833334,61.51111111,77.02222222,8,19.7274406862412
"574",13.6,22.29611111,22.26877778,56.88888889,79.35555556,9,16.2699774990573
"575",18,20.02833333,20.01655556,51.71111111,81.86666667,10,16.8873549683731
"576",21.3,26.031,25.74877778,48.15555556,83.86666667,11,19.6469724218982
"577",21.1,21.98422222,21.85644445,46.44444444,84.57777778,12,18.3995880479915
"578",14.8,15.98444445,15.72855556,43.35555556,86.4,13,15.6857432431074
"579",14.1,12.95288889,12.95055556,41.37777778,87.64444444,14,14.0639041101204
"580",15.6,12.82311111,12.82311111,41.31111111,87.97777778,15,13.9127183203432
"581",17.4,14.72102273,14.67602273,42.97727273,86.29545455,16,15.1801886543298
"582",15.2,14.876,14.876,46.66666667,83.71111111,17,15.2097628326144
"583",22.1,22.03866667,21.989,48.97777778,82.08888889,18,18.375790165122
"584",24.9,25.94133334,25.68044445,51.22222222,81,19,19.1567772774822
"585",30.8,34.79137879,32.36953283,51.75555556,80.11111111,20,21.9311830158723
"586",20.7,27.51211111,27.09655556,53.91111111,79.17777778,21,18.6286518077824
"587",23.6,28.03409091,27.60034091,56.77272727,77.77272727,22,17.7215061621608
"588",23.2,31.12988889,29.77288889,60.55555556,76.91111111,23,17.8836841594346
"589",19.3,23.98244444,23.93244445,62.11111111,76,0,15.0323653094541
"590",15.5,22.99722222,22.97044444,62.84444444,76,1,14.683113533327
"591",15.6,23.84755556,23.81055556,64.17777778,75.37777778,2,14.7566609295146
"592",15.1,23.89311111,23.87411111,65.17777778,74.8,3,14.5690476417818
"593",16.7,26.84144445,26.45533333,66.73333333,74,4,15.3022204484083
"594",24.9,40.41211112,35.793,68.06666667,74,5,20.4648873976572
"595",28.8,53.58311111,42.55444445,69,74,6,26.9630496161829
"596",31.9,63.22611112,46.72322222,67.53333333,74.62222222,7,32.4256996440852
"597",36.8,71.92477778,51.81355556,62.71111111,77.28888889,8,40.4386801815853
"598",24,33.70261617,30.75148738,53.18181818,81.79545455,9,20.929059515276
"599",19.8,17.71033334,17.704,45.4,84.97777778,10,16.7251230462771
"600",17.4,16.93388889,16.85911111,38.84444444,89.71111111,11,16.8887916930997
"601",16.7,20.40911111,19.72511111,34.15555556,92.71111111,12,18.9910961085627
"602",15.3,18.06677778,17.53777778,30.64444444,95.28888889,13,17.9049291676128
"603",19.5,16.33877778,16.338,28.6,96.8,14,17.2796066542913
"604",18.3,14.00011111,13.99988889,29.06666667,95.86666667,15,16.0422408886722
"605",20.8,19.027,18.92955556,31.22222222,93.71111111,16,19.1459526177111
