"","BAM","PA_CF_1","PA_CF_ATM","PA_RH","PA_Temp","hour","Predicted_Corrected_1_pred"
"120",7.2,8.084777778,8.084777778,66.48888889,75,"2",5.56569296271587
"121",11.6,13.08777778,13.08777778,65.44444444,74.97777778,"3",9.17873067207257
"122",15,18.28266667,18.28188889,65.71111111,74.86666667,"4",12.3664827786161
"123",18,21.59211111,21.57166667,65.64444444,74.95555556,"5",13.9133827143772
"124",18.9,29.05311111,28.02766667,66,75,"6",16.3454545026003
"125",19.2,33.38277778,31.63655556,64.71111111,75.8,"7",17.9476556269871
"126",21.1,27.03077778,26.71444445,61.82222222,78.04444444,"8",16.9324867989571
"127",21.9,18.31377778,18.31111111,56.35555556,81.22222222,"9",15.0904981745464
"128",17.1,14.72611111,14.725,53,82.71111111,"10",13.604556859676
"129",15.9,18.13677778,17.99077778,55,82.28888889,"11",15.2558883003517
"130",15.7,16.02588889,15.99722222,46.48888889,87.51111111,"12",14.5841146972979
"131",9.6,10.20377778,10.20377778,40.2,89.62222222,"13",11.9057995077809
"132",14.6,11.23688889,11.23688889,38.35555556,90.77777778,"14",13.0191278123954
"133",18.3,10.67555556,10.67555556,37.48888889,90.44444444,"15",12.9292640416882
"134",17.9,10.53933333,10.53266667,42.26666667,87.84444444,"16",11.901079597328
"135",15.1,15.04677778,15.04311111,50.64444444,84.28888889,"17",13.9765856587225
"136",21.6,15.71866667,15.71866667,44.73333333,83.31111111,"18",16.273043594898
"137",21.5,18.67611111,18.67544445,49.44444444,80.35555556,"19",16.6520561002772
"138",18.8,17.31277778,17.31066667,54.28888889,78.62222222,"20",14.2217814222521
"139",20.8,20.47488889,20.45488889,53.48888889,78.35555556,"21",15.850749906536
"140",17.7,19.19822223,19.19744445,54.64444444,77.95555556,"22",14.8562417192958
"141",12.8,15.79844445,15.79844445,55.95555556,77.08888889,"23",12.3541879929543
"142",14.9,19.03644445,19.03644445,61.33333333,76.2,"0",13.1866191376736
"143",13.4,21.13733333,21.134,65.02222222,75.2,"1",13.7898877075052
"144",11.6,15.58111111,15.58111111,66.28888889,74.88888889,"2",10.8976606835974
"145",11.9,15.59456522,15.59456522,67.10869565,73.97826087,"3",10.5268985895259
"146",11.1,15.67788889,15.67788889,67.08888889,74,"4",10.5882074395231
"147",13.7,17.30955556,17.30622223,66.88888889,74,"5",11.524773042955
"148",17.7,23.30955556,23.25777778,65.84444444,74,"6",14.0578266171769
"149",30.8,39.21311112,35.168,64.51111111,75.22222222,"7",20.0060170918861
"150",12.8,23.60955556,22.62788889,59.2,78.73333333,"8",16.2833494249283
"151",12.1,11.48288889,11.48288889,50.57777778,83.37777778,"9",11.7722446271464
"152",11.8,11.94366667,11.94366667,43.2,87.82222222,"10",12.6778773262588
"153",9.4,11.94655556,11.94655556,39.37777778,90.11111111,"11",13.3653813879201
"154",14.1,11.48703125,11.48671875,35.96875,91.96875,"12",13.6253221312363
"155",40.2,51.57322222,37.72466667,32.66666667,94.2,"13",32.1861874753177
"156",20,18.87511111,17.80455556,32.93333333,93.57777778,"14",18.6326836165608
"157",15,13.85688889,13.66377778,42.17777778,87.66666667,"15",14.372086977101
"158",13.9,11.98388889,11.975,40.04444444,87.4,"16",13.7486683043155
"159",18.8,15.65433334,15.65433334,40.55555556,87.82222222,"17",15.9899279507384
"160",19.2,17.80233334,17.80111112,40.26666667,86.86666667,"18",17.5934154755454
"161",18.9,20.91266667,20.91033334,42.35555556,85.46666667,"19",18.951504277846
"162",16.1,14.502,14.46122223,51.88888889,81.93333333,"20",13.7760589632109
"163",6.9,10.753,10.753,61.26666667,78.24444444,"21",8.80355194509276
"164",15.5,19.73465116,19.62593024,56.8372093,78.3255814,"22",14.8756550452632
"165",25.3,26.61411111,26.24122223,57.44444444,77.57777778,"23",16.9327542927833
"166",19,23.77933334,23.632,58.11111111,77.82222222,"0",16.0775226718029
"167",13.5,12.99644444,12.99644444,59.33333333,77.28888889,"1",10.1334173400388
"168",11.6,13.85088889,13.85088889,62.04444444,77,"2",10.4872492002759
"169",16.2,17.41511111,17.41333333,63.04444444,76.4,"3",12.4500380861831
"170",15.8,15.684,15.684,63.35555556,76.02222222,"4",11.2635854893426
"171",21.3,21.61355556,21.56755556,63.84444444,75.4,"5",13.9885800979563
"172",18.6,33.01366667,30.70288889,66.13333333,75.17777778,"6",17.6651682874228
"173",26.7,45.19522222,38.52733333,64,77.02222222,"7",23.8881121659715
"174",26.9,40.26933334,35.755,58.71111111,80.06666667,"8",22.6140693349028
"175",20.6,25.36388889,24.26544445,49.08888889,85.08888889,"9",18.7860579744259
"176",16.5,13.18811111,13.18811111,41.17777778,89.66666667,"10",13.7981320139358
"177",14.1,16.58577778,16.25344445,34.8,93,"11",17.0497843094802
"178",16.6,15.94833333,15.83333333,31.71111111,94.93333333,"12",16.7586222995586
"179",13.5,11.64188889,11.64188889,28.02222222,97.88888889,"13",13.9511010051582
"180",19.2,13.93411111,13.93411111,29.31111111,97.6,"14",15.2318287296153
"181",19,18.194,18.17022222,30.42222222,95.95555556,"15",17.9876408331713
"182",17.1,15.02077778,15.02077778,28.93333333,96.66666667,"16",16.3320909214047
"183",21.1,15.22811112,15.11644445,30.26666667,95.31111111,"17",16.5957383763296
"184",17.3,17.11233334,16.92488889,47.6,87.68888889,"18",14.8731336440478
"185",19,23.19033334,23.14155556,56.37777778,82.97777778,"19",17.0962280187928
"186",25.4,26.26133333,25.97544445,52.86666667,83,"20",18.7608683001384
"187",19.3,18.62266667,18.62266667,50.55555556,83,"21",16.4100767221804
"188",15.7,18.34944445,18.33377778,53.84444444,81.97777778,"22",15.6167033245715
"189",12.4,16.00177778,16.00177778,54.62222222,81,"23",14.0745676373751
"190",13.8,15.27818182,15.27511364,55.02272727,80.56818182,"0",13.4702294214432
"191",19.1,15.86844444,15.86844444,56.42222222,79.71111111,"1",13.3673980607515
"192",11.3,12.61311111,12.61311111,59.08888889,78.64444444,"2",10.4592947958821
"193",15.2,12.59722222,12.59211111,60.84444444,78,"3",10.0692582774728
"194",10.5,10.23711112,10.23711112,60.57777778,78.08888889,"4",8.37148693769595
"195",13.6,13.99144445,13.99144445,62.11111111,77.55555556,"5",10.8324598559589
"196",17.5,24.51411111,24.21722223,64.13333333,77.11111111,"6",15.8464944004551
"197",21.7,31.13755556,29.986,63.06666667,78.04444444,"7",18.144544851007
"198",21.7,29.54111111,28.78233334,58.86666667,80.02222222,"8",18.5225934220818
"199",23.7,23.49422223,23.24177778,49.42222222,85.4,"9",17.9829548677677
"200",14,22.62955556,22.58411111,47.6,86.33333333,"10",17.8211004855215
"201",17.5,19.97055556,19.94966667,41.33333333,90.33333333,"11",17.5977107277074
"202",13.1,15.37455556,15.37455556,38.64444444,91.46666667,"12",15.6471847519714
"203",15.4,16.30022223,16.29566667,35.13333333,94.24444444,"13",16.2156003395928
"204",20.7,15.20822223,15.20822223,31.71111111,96.2,"14",15.7318414013861
"205",21.7,17.92166667,17.92111111,32.04444444,96.13333333,"15",17.2472312090953
"206",24.8,20.13,20.005,32.17777778,95.88888889,"16",18.3880709712945
"207",23.7,19.24811112,19.12022223,34.26666667,93.4,"17",18.4707916834069
"208",26.9,33.87277778,30.39622223,36.91111111,91.35555556,"18",23.2657993927828
"209",22.4,25.45988889,25.33944445,40.88888889,88.88888889,"19",20.004554729508
"210",21.9,18.95866667,18.92688889,47.13333333,85.4,"20",16.7272665385937
"211",12.1,16.91133334,16.91133334,55.51111111,81.15555556,"21",14.4634422594782
"212",20.5,22.01411111,21.99188889,57.82222222,81.68888889,"22",16.5605978398457
"213",17.8,16.78711111,16.78611111,55.22222222,82.28888889,"23",14.4671187117113
"214",16.2,16.58966667,16.58966667,54.77777778,81.42222222,"0",14.4403266562841
"215",12.5,13.48188889,13.48188889,58.95555556,80.2,"1",11.6048266366878
"216",12.3,12.95066667,12.95066667,61.04444444,78.84444444,"2",10.6585276242451
"217",11.4,13.21277778,13.21277778,61.55555556,78.11111111,"3",10.536054154842
"218",11.4,12.43930233,12.43930233,63.62790698,77.72093023,"4",9.86455492763584
"219",13.1,17.01207318,17.01207318,64.92682927,77,"5",12.6256933250509
"220",14.7,22.23544445,22.23033334,64.53333333,77.24444444,"6",15.1509879848678
"221",17.4,33.06166667,31.37244445,64.22222222,78.15555556,"7",18.8714782541735
"222",20,33.69766667,31.68122222,58.93333333,80.44444444,"8",19.926900101565
"223",17.8,21.83477778,21.75266667,49.46666667,85.24444444,"9",17.4261825375987
"224",17.8,17.27866667,17.27866667,44.11111111,87.95555556,"10",15.8774698400328
"225",14.4,16.34611111,16.34611111,40.8,89,"11",16.0913580467223
"226",17.2,15.83633334,15.83633334,36.02222222,91.66666667,"12",16.6801878984998
"227",14.3,15.95966667,15.95966667,34.11111111,92.68888889,"13",17.0133775785848
"228",21.2,16.42433334,16.41522222,30,94.95555556,"14",17.5873866495845
"229",16.4,13.59904762,13.59904762,29.66666667,94.95238095,"15",15.8726978665358
"230",20,15.55188889,15.55166667,31.11111111,94.26666667,"16",17.0273229769308
"231",21.7,19.94,19.70466667,34.22222222,91.82222222,"17",19.3951607237674
"232",27.8,21.15944444,21.00333334,37.53333333,90.26666667,"18",19.2629458788463
"233",8.2,12.38582126,12.38582126,49.2826087,83.52173913,"19",12.7258765813653
"234",9.9,14.04834091,14.03010606,51.84444444,80.77777778,"20",13.3896257394756
"235",10.3,10.62988889,10.62988889,57.15555556,80,"21",9.6971768168009
"236",9.8,10.30055556,10.30055556,57.04444444,80,"22",9.46471173128644
"237",14.4,13.02844445,13.02844445,57.24444444,79.97777778,"23",11.4342415536082
"238",13.4,14.83,14.83,58.08888889,79.17777778,"0",12.2903864328799
"239",17.7,18.03077778,18.03055556,60.06666667,78.86666667,"1",13.8916793042392
"240",14.1,16.70544445,16.70544445,61.8,78,"2",12.7446592330721
"241",11.3,15.55433333,15.55433333,63.84444444,77.26666667,"3",11.7870307856784
"242",12.7,18.25955556,18.25955556,64.93333333,76.97777778,"4",13.2972972101076
"243",14.4,22.39533333,22.39488889,65.91111111,76.44444444,"5",14.9835544307993
"244",21.7,29.60188889,28.67777778,64.48888889,77,"6",17.3140882338706
"245",25.4,36.70777778,33.69322222,62.57777778,77.35555556,"7",19.8088621318328
"246",18.1,24.62922222,24.33877778,56.73333333,80.8,"8",17.5353173939736
"247",21.3,20.85269697,20.84435354,48.5,85.09090909,"9",17.338872218482
"248",15.2,18.53177778,18.50733333,45.53333333,86.24444444,"10",16.649042147149
"249",17.5,11.97733334,11.97733334,39.15555556,90.4,"11",13.4005363578194
"250",17.2,13.71144445,13.69333333,34.97777778,93.08888889,"12",15.1164092313306
"251",18.7,19.46733333,18.96966667,34.11111111,93.86666667,"13",18.4125996982983
"252",16.7,14.20177778,14.11077778,32.75555556,94.51111111,"14",15.5013102145069
"253",11.8,10.07115217,10.07115217,31.52173913,96,"15",12.2236230304837
"254",14.1,9.530666667,9.530666667,30.17777778,96.8,"16",11.9479812963248
"255",12.3,12.26944444,12.25155556,33.66666667,94.37777778,"17",13.9220082309977
"256",12.2,13.673,13.66766667,38.35555556,91,"18",14.7216634700813
"257",21.2,21.44233334,21.257,43.11111111,88.55555556,"19",18.027137990094
"258",10.5,13.86466667,13.86466667,54.8,82.31111111,"20",12.6930208232372
"259",13.6,16.68622222,16.67844445,61.37777778,80.37777778,"21",13.5668005671893
"260",16.2,17.53422222,17.53122223,61.68888889,80,"22",13.9475224887429
"261",19.7,24.867,24.52866667,63.75555556,79.55555556,"23",16.9223367984566
"262",17.3,21.09931819,21.09761364,64.75,79,"0",15.4564709945073
"263",16.6,19.15288889,19.15044445,64.62222222,78.37777778,"1",14.3286868473517
"264",15.5,17.113,17.113,64.77777778,77.24444444,"2",12.7799844334577
"265",17.4,22.88877778,22.86611111,65.08888889,77.17777778,"3",15.4106050131143
"266",19.2,21.18277778,21.17922223,64.66666667,77.06666667,"4",14.6690778258437
"267",21.1,25.66434783,25.50945652,64.80434783,76.97826087,"5",16.1959790068356
"268",25.7,33.09355556,31.18211111,64.91111111,76.95555556,"6",18.411990455607
"269",30.8,50.779,41.35566667,63.2,77.53333333,"7",27.0799098950861
"270",26.4,39.535,35.14011111,57.08888889,80.71111111,"8",22.6130240434906
"271",14.3,22.59244444,22.57077778,51.68888889,83.53333333,"9",17.7274455772732
"272",14.4,17.27522223,17.275,44.28888889,88.11111111,"10",15.7884232727422
"273",14.2,16.09911111,16.09911111,38.44444444,91.6,"11",16.121080353193
"274",18.2,18.82866667,18.74311112,34.71111111,94.02222222,"12",17.8409310494738
"275",18.3,16.82922222,16.82922222,32.8,95.68888889,"13",16.5839692966748
"276",18.8,14.82755556,14.82755556,32.06666667,95.88888889,"14",15.4985865447368
"277",20.6,16.30866107,16.30866107,33.2173913,94.7826087,"15",16.5657523579677
"278",19,18.513,18.513,33.71111111,93.97777778,"16",18.0180228461689
"279",25.3,19.34911111,19.34622222,35.55555556,92.66666667,"17",18.4174769441043
"280",24.3,22.21411111,22.16966667,43.97777778,87.51111111,"18",18.318521209257
"281",16.9,19.87048626,19.86749472,51.06818182,83.40909091,"19",16.7953953229567
"282",31.8,26.75377778,26.09644445,55.86666667,82.95555556,"20",18.3043368135678
"283",29.1,29.10833334,28.42233334,64.15555556,79.97777778,"21",18.3144558882495
"284",25.5,29.81955556,28.79666667,65.26666667,79.88888889,"22",18.5920299071647
"285",26.8,26.99288889,26.19144445,63.93333333,79.55555556,"23",17.5670887331143
"286",25.1,30.11977778,29.253,63.95555556,79.02222222,"0",18.278631125626
"287",18.7,20.49011111,20.44744445,63.48888889,78.42222222,"1",14.8831245542264
"288",13.4,15.52877778,15.52877778,61.97777778,78.95555556,"2",12.4174202181852
"289",12.5,16.06266667,16.06266667,60.82222222,79,"3",12.7841384881666
"290",12.5,13.52866667,13.52866667,60.68888889,78.35555556,"4",10.8811995673276
"291",13.4,15.67411112,15.67411112,61.88888889,78,"5",12.1221576437049
"292",21.6,30.91033333,29.59666667,60.8,78,"6",18.0554627864056
"293",22.1,31.20666667,30.00766667,59.73333333,78.66666667,"7",18.4784945651928
"294",17.9,24.76944445,24.55655556,56.24444444,80.62222222,"8",17.6262690554531
"295",16.8,16.79188889,16.78811112,50.06666667,83.68888889,"9",15.3767165941103
"296",18.6,13.87544445,13.87544445,47.08888889,85.35555556,"10",13.744845286708
"297",19.8,11.401,11.401,42.82222222,88.26666667,"11",12.2858365921887
"298",15.8,12.66788889,12.66788889,40.6,89.91111111,"12",13.5579488139507
"299",14.8,11.47555556,11.47555556,37.91111111,91.95555556,"13",13.0271660777597
"300",20.1,12.23844445,12.16666667,33.26666667,95.28888889,"14",13.5913799851643
"301",17.4,9.367666667,9.367666667,31.62222222,95.97777778,"15",11.662682865407
"302",13.8,11.04533333,11.04533333,35.06666667,93.77777778,"16",12.8642121229777
"303",20.9,14.24811111,14.24811111,35.46666667,93.26666667,"17",15.2537841877138
"304",25,22.50711111,21.634,38.57777778,90.86666667,"18",19.3495149752019
"305",17.8,21.68477778,21.67588889,54.11111111,86.02222222,"19",15.9835844086174
"306",38.4,60.78955556,46.284,59.33333333,85,"20",32.739970177468
"307",46.2,74.40777778,53.82022222,61.26666667,83.75555556,"21",40.784079416128
"308",20.6,28.74277778,27.78533334,67.11111111,79.84444444,"22",18.5000634539367
"309",22.9,29.17011112,28.18355556,69.88888889,78.71111111,"23",18.6859182771954
"310",23.8,26.47755556,25.74011111,69.73333333,79,"0",17.9980610749882
"311",20.5,21.06077778,21.03755556,70.04444444,78,"1",15.8058910507499
"312",23,18.91888889,18.916,69.55555556,78,"2",14.7473368734638
"313",14.6,14.79033334,14.79033334,68.57777778,78,"3",12.1985650540512
"314",14.1,13.086,13.086,67.26666667,78,"4",10.8309913854451
"315",16.3,15.69888889,15.69888889,66.8,78,"5",12.5040452307952
"316",19.5,29.12488889,28.32433333,66.73333333,77.97777778,"6",17.8587138409727
"317",20.6,32.03566667,30.17611111,64.68888889,78.8,"7",18.83460360345
"318",16.6,16.25,16.25,58.93333333,80.93333333,"8",13.5560893967284
"319",13.3,14.01066667,14.01066667,54.62222222,82.6,"9",12.7976609695297
"320",14.8,14.13977778,14.12666667,49.35555556,85.68888889,"10",13.1964391738716
"321",19.9,12.62788889,12.62788889,43.95555556,88.68888889,"11",12.7647273426217
"322",15.7,12.30055556,12.30055556,41.95555556,90.13333333,"12",12.8522817108212
"323",16.6,12.58577778,12.58577778,40.4,91.28888889,"13",13.2747952163011
"324",13.9,12.42711111,12.42711111,39.17777778,92.64444444,"14",13.1038471442675
"325",20,12.85090909,12.84477273,36.13636364,94.81818182,"15",13.3548410591096
"326",20.4,21.38055556,20.64066667,37.91111111,93.86666667,"16",18.0750951612304
"327",20.8,20.14577778,19.75211111,42.53333333,89.88888889,"18",17.4042725096931
"328",25.4,33.42478261,30.06554348,43.95652174,88.39130435,"19",21.5946529761911
"329",27,32.77444445,31.26088889,46,87.44444444,"20",21.0220608010522
"330",36.1,36.42344445,33.32477778,49,86.35555556,"21",21.8904162907724
"331",22.6,25.12906977,24.46197675,57.65116279,81.95348837,"22",17.646728581472
"332",21.7,19.81277778,19.78255556,62.35555556,79.84444444,"23",15.0543314256806
"333",14.4,19.50688889,19.501,67.66666667,78.15555556,"0",14.7807344060383
"334",15.2,14.48811111,14.48811111,69.13333333,78,"1",12.0942858490671
"335",13,16.70044445,16.70044445,70.42222222,77.62222222,"2",13.5451230671475
"336",10,12.278,12.278,69.53333333,77,"3",10.1844464388973
"337",13.7,15.93933334,15.93022223,69.28888889,77,"4",12.6072537853198
"338",17.1,18.229,18.22766667,68.28888889,77,"5",13.7378269330556
"339",21.5,25.16422222,24.91955556,67.11111111,77.06666667,"6",16.3600567948435
"340",20.5,31.11733334,29.74011111,68.26666667,77,"7",18.2450513963776
"341",19.8,32.20666667,30.57655556,66.86666667,77.75555556,"8",18.708481908662
"342",16.3,27.37955556,27.12733334,60.95555556,80.97777778,"9",17.9700054079919
"343",13.8,18.61366667,18.61366667,55.13333333,83.77777778,"10",15.1942640017912
"344",9.9,19.52377778,19.52377778,52.53333333,85.24444444,"11",15.6862803844576
"345",13.3,19.07844445,19.07844445,46.4,88.77777778,"12",15.9988246094823
"346",15.8,16.46444445,16.435,42.44444444,90.51111111,"13",15.4032141217252
"347",10.6,13.87588889,13.87588889,39,92.66666667,"14",14.1669909490569
"348",13.1,13.628,13.626,36.62222222,93.82222222,"15",14.2258251633133
"349",18.2,15.918,15.73911111,35.82222222,93.8,"16",15.9796690631696
"350",33.9,33.78811111,28.82888889,39.88888889,91.17777778,"17",22.3806690223537
"351",28.5,28.00744186,27.1583721,55.23255814,85.41860465,"18",18.0162494418149
"352",10.6,17.82704546,17.75613637,69.81818182,78.52272727,"19",14.4478627063222
"353",13.6,18.37811111,18.37733333,71.08888889,77.02222222,"20",14.3231099717191
"354",15.8,17.74633334,17.74133333,70.46666667,77,"21",13.8633969636042
"355",13.3,15.88922223,15.87566667,68.4,77,"22",12.4247807015779
"356",18.4,15.807,15.807,66.84444444,77,"23",12.1353914568085
"357",13.9,16.11671717,16.11671717,67.08888889,77,"0",12.3597406890294
"358",12.6,14.34911111,14.34911111,67.22222222,77,"1",11.2507290787413
"359",14.4,24.42326087,21.56293479,67.84782609,76.34782609,"2",15.9065799758571
"360",12,14.53811111,14.53811111,67.86666667,76,"3",11.0070032247641
"361",7.8,13.40333334,13.35933334,67.68888889,76,"4",10.2076074459374
"362",12.3,20.91244445,19.91655556,67.88888889,75.22222222,"5",14.0812275789828
"363",17.2,23.40766667,23.17988889,68.22222222,75,"6",14.9668791555381
"364",21.5,37.38344445,34.02533334,65.62222222,76.35555556,"7",19.8459735502725
"365",21.1,27.01455556,26.24977778,61.57777778,78,"8",16.9106687508259
"366",10.4,16.91622222,16.91622222,59.44444444,79.31111111,"9",13.4829625693596
"367",21.5,15.58155556,15.45055556,52.97777778,82.84444444,"10",14.137664906608
"368",16.3,16.65055556,16.64955556,50.75555556,84.51111111,"11",14.8612750490033
"369",13.7,15.34777778,15.34611111,45.4,87.93333333,"12",14.3598521312812
"370",14.4,16.14644445,16.13322223,45.06666667,88.28888889,"13",14.8689188568704
"371",18.2,13.64466667,13.64466667,42.6,89.97777778,"14",13.6419235255928
"372",13.3,11.28211111,11.28211111,44.91111111,87.11111111,"15",11.8899233061668
"373",15.6,12.53611111,12.52633334,47.06666667,86.33333333,"16",12.4556528481115
"374",11.2,10.022,10.022,48.28888889,85.66666667,"17",10.4999543137301
"375",16,13.10488889,13.10455556,50.46666667,84.13333333,"18",12.7585782910189
"376",20,17.81888889,17.81888889,55.06666667,81.91111111,"19",15.0907979543378
"377",13,16.27311111,16.27255556,57.15555556,80.22222222,"20",13.6437500321582
"378",13,11.48688889,11.48688889,59.48888889,78.55555556,"21",9.56887835918776
"379",10.4,9.776333334,9.776333334,62.86666667,77.73333333,"22",7.85317498821097
"380",14,12.25611112,12.25611112,66.42222222,77.08888889,"23",9.71822336672131
"381",9.7,10.81344445,10.81344445,66.84444444,76.97777778,"0",8.659538317589
"382",11.2,10.62033333,10.62033333,66.4,76.97777778,"1",8.45420005988277
"383",7.8,9.723320707,9.723320707,66.13636364,76.09090909,"2",7.32545806114361
"384",12.6,13.09239131,13.09239131,66.86956522,76.04347826,"3",9.88949948215211
"385",13.3,15.05928572,15.05928572,67,76,"4",11.2172658724832
"386",13,16.46511111,16.46511111,67.26666667,75.17777778,"5",11.7204528148688
"387",17.1,25.06588889,24.24011111,67.57777778,75.08888889,"6",15.4495000742776
"388",26.2,37.04222223,33.68566667,65.68888889,76,"7",19.5389061456143
"389",14.5,23.61466667,23.50077778,62.66666667,77.15555556,"8",15.5003497428018
"390",16.9,19.388,19.38744445,55.06666667,80.84444444,"9",15.8045725189058
"391",15.3,19.84433333,19.82611111,54.22222222,81.31111111,"10",16.2446663588266
"392",15.9,21.163,21.103,50.6,83.53333333,"11",17.4398261596254
"393",18.1,20.12255556,20.09522222,46.57777778,85.97777778,"12",17.2136451650463
"394",19.7,16.86,16.853,45.95555556,86.68888889,"13",15.4715610502422
"395",18,16.98011112,16.98011112,48.91111111,84.82222222,"14",15.4115709650621
"396",14.6,11.17777778,11.17777778,48.84444444,84.26666667,"15",11.7314467691227
"397",17.9,13.77144445,13.77144445,48.08888889,84.77777778,"16",13.6165901881741
"398",15.7,14.41715909,14.41715909,49.54545455,83.38636364,"17",14.1049681462665
"399",17.3,20.78834402,20.58457265,56.25,80.55555556,"18",16.1673993213504
"400",17.7,19.11549203,18.80637561,56,79.21621622,"19",15.0639895837023
"401",16.2,20.71426316,20.70877632,64.94736842,77.15789474,"20",14.5400820200983
"402",20.3,18.77296235,18.75069491,72,75.30232558,"21",13.8742792197499
"403",9.2,15.3803092,15.37917283,74.15909091,74.11363636,"22",11.7322737917175
"404",7.6,14.56625,14.52431818,74.06818182,73.97727273,"23",11.1115956262933
"405",10.3,14.85953058,14.81431722,74.78378378,73.16216216,"0",10.9709001523418
"406",13.6,17.22813044,17.22813044,74.65217391,72.56521739,"1",12.0250319536253
"407",6.4,20.28606897,20.28208276,60.48,79.48,"10",15.1837831555656
"408",24,20.71678253,20.7164795,55.45454545,81.48484848,"11",16.4021204691309
"409",20.9,20.24083875,20.20914502,51.23809524,83.5,"12",16.8979643064337
"410",27.4,19.52788131,19.5145303,46.54545455,85.84090909,"13",16.9994574954282
"411",28.7,20.91477778,20.88322223,46.11111111,85.73333333,"14",17.7757700994863
"412",20.4,19.41088889,19.326,47.95555556,84.26666667,"15",17.1315128639243
"413",19.5,15.17055556,15.17,49.33333333,84.4,"16",14.3515489817556
"414",25.6,20.81911111,20.66933334,51.33333333,82.84444444,"17",17.2641820025378
"415",30,28.18133334,27.74811111,52.82222222,81.97777778,"18",19.4333416180521
"416",23,26.43222222,26.22722222,59.91111111,79.53333333,"19",17.3974577123727
"417",23.4,29.52266667,28.86555556,64.6,77.71111111,"20",17.6176757958898
"418",24.6,30.221,29.42822222,65.44444444,77,"21",17.5856382425535
"419",22.3,26.74755556,26.44577778,63.88888889,76.97777778,"22",16.4436553088318
"420",15.9,16.789,16.78344445,62.62222222,76.08888889,"23",11.9343276816094
"421",16.6,17.16788889,17.16788889,64.28888889,75.51111111,"0",11.9532759834724
"422",15.5,14.95244445,14.95244445,65.91111111,75.04444444,"1",10.5304545444047
"423",16.4,22.91777778,22.85533334,67.4,74.71111111,"2",14.5160758184998
"424",15,21.86811111,21.85088889,68.06666667,74.24444444,"3",13.9794426352957
"425",18.8,30.25788889,29.34022223,69.15555556,74,"4",16.6360401081936
"426",20.1,27.825,27.352,70,74,"5",16.0867289265649
"427",22.4,35.88288889,32.95622222,69.82222222,74.06666667,"6",18.7000847874215
"428",28.8,46.20388889,39.11211111,67.64444444,75.24444444,"7",24.0021713235066
"429",23.8,37.72945652,34.30021739,62.82608696,77.32608696,"8",20.2374258661509
"430",19.7,28.59144445,28.13533334,57.33333333,80.22222222,"9",18.4881321498649
"431",18.4,23.76977778,23.22355556,50.51111111,84.17777778,"10",18.236677876954
"432",16.9,18.52677778,18.46811111,44.37777778,87.97777778,"11",16.4636075285503
"433",21.3,19.44388889,19.42322223,40.02222222,91.06666667,"12",17.5903029305273
"434",18.1,17.55633333,17.54911111,37.82222222,92.66666667,"13",16.8029914893653
"435",19.1,17.541,17.50088889,35.22222222,94.86666667,"14",16.6014539150182
"436",18.4,16.21666667,16.21666667,33.22222222,96.13333333,"15",15.8999721158832
"437",24.8,20.29011111,19.91577778,34.84444444,94.22222222,"16",18.3899743504477
"438",25.4,21.65444444,21.58422223,38.82222222,91.04444444,"17",18.9115660171333
"439",25.3,25.39988889,24.90711112,46.28888889,86.91111111,"18",18.9070244078204
"440",26.3,27.599,26.95377778,52.8,84.06666667,"19",18.8874990713959
"441",24.9,27.13555556,26.17766667,54.35555556,83.62222222,"20",18.5502381527133
"442",24.2,25.20044445,24.83344445,56,82.64444444,"21",17.868957533775
"443",24.2,29.69577778,28.96277778,58,81.46666667,"22",18.9168452031225
"444",15.2,15.74566667,15.61377778,58.15555556,80.31111111,"23",13.2105902783685
"445",10.6,12.964,12.964,59.33333333,80,"0",11.1543068585856
"446",14.4,16.36288889,16.36288889,61.95555556,80,"1",13.2747921454314
"447",8.6,12.95866667,12.95788889,63.02222222,79.04444444,"2",10.7472733121379
"448",16.5,17.63355556,17.63355556,64.37777778,78.31111111,"3",13.4980789681804
"449",17.8,19.72255556,19.72233334,64.95555556,77.91111111,"4",14.4325097521499
"450",18.5,19.71611111,19.715,65.31111111,77.04444444,"5",14.0813339779897
"451",21.7,26.06866667,24.60522223,64.8,77,"6",16.325907770157
"452",20.9,27.11844445,26.75977778,64.13333333,77.42222222,"7",16.7671686021544
"453",12.6,21.65566667,21.63888889,60.2,79.55555556,"8",15.7948372242497
"454",14.9,17.57455556,17.57211112,55.53333333,82.08888889,"9",14.8656920118897
"455",14.5,15.03255556,15.03255556,51.2,84.44444444,"10",13.7779169160503
"456",12.7,14.37811111,14.37033334,46.91111111,87.2,"11",13.5006000912767
"457",15.7,14.93755556,14.93755556,42,90.22222222,"12",14.639927040601
"458",17.9,16.43181818,16.42147727,42.06818182,90.13636364,"13",15.565487482129
"459",17.3,14.73844445,14.73844445,42.42222222,89.84444444,"14",14.4540921034139
"460",18.9,12.63711111,12.63688889,38.95555556,91.97777778,"15",13.5511647617113
"461",22.8,15.78288889,15.77711111,38.17777778,92.15555556,"16",15.8397141443604
"462",19,15.13064785,15.13064785,45.97619048,87.33333333,"17",14.2146733270301
"463",28.1,28.16855556,26.70522222,53.06666667,84.2,"18",18.9468761267034
"464",10.6,17.16855556,17.08222222,67.11111111,79.42222222,"19",13.9743881023287
"465",20,22.91522222,22.41044445,70.51111111,78,"20",16.603117086205
