Date and time (Before time stamp),BAM-PM2.5,BC,PA-PM2.5 (CF=1),PA-PM2.5 (CF=ATM),PA-RH,PA-Temperature
16-01-2020 18:00,58.9,16.50896667,NaN,NaN,NaN,NaN
16-01-2020 19:00,99.6,34.00717857,NaN,NaN,NaN,NaN
16-01-2020 20:00,53.6,15.34338333,NaN,NaN,NaN,NaN
16-01-2020 21:00,40.2,8.425683333,NaN,NaN,NaN,NaN
16-01-2020 22:00,33.4,5.103678571,NaN,NaN,NaN,NaN
16-01-2020 23:00,35.6,5.49,48.32844444,40.22872222,41.06666667,77.38888889
17-01-2020 00:00,28.2,3.986283333,42.42244445,37.07116667,42.73333333,75.91111111
17-01-2020 01:00,27.1,3.967966667,39.822,35.56794445,45.97777778,74.93333333
17-01-2020 02:00,25.6,4.330733333,39.73105556,35.50594445,52.21111111,73.25555556
17-01-2020 03:00,21.2,3.8296,44.41666667,38.18266667,57.16666667,71.86666667
17-01-2020 04:00,28,4.612033333,51.10577778,41.54333334,58.15555555,71.02222222
17-01-2020 05:00,33.7,6.557466667,60.79061111,45.74988889,59.32222222,70.85555556
17-01-2020 06:00,35.2,8.58235,58.17427778,44.65944444,59.65555555,70.97777778
17-01-2020 07:00,29.8,8.7898,66.01905556,47.80122222,60.03333333,71.27777778
17-01-2020 08:00,31.7,7.5055,63.87555556,46.93494445,54.62222222,74.63333333
17-01-2020 09:00,32.3,6.23135,51.41716667,41.70655556,43.44444445,81.56666667
17-01-2020 10:00,35.3,5.417983333,45.91594445,38.99255555,33.17777778,88.23333333
17-01-2020 11:00,34.3,4.6035,46.07194444,39.08244445,25.55555556,94.3
17-01-2020 12:00,36,4.398183333,48.23494445,40.2075,20.25555556,99.85555557
17-01-2020 13:00,24.7,3.722483333,40.61261111,36.02472222,16.51111111,103.1222222
17-01-2020 14:00,28.3,3.922266667,34.91392337,32.60650766,13.57777778,104.3888889
17-01-2020 15:00,22.9,2.958066667,28.35983333,28.09977778,12.01111111,105.0111111
17-01-2020 16:00,27.2,3.1076,27.97877778,27.61594445,12.21111111,103.7555556
17-01-2020 17:00,30.4,5.2053,26.48216667,26.28544445,15.02222222,97.48888889
17-01-2020 18:00,53.8,20.21994643,51.82733333,41.11305556,19.52222222,89.33333333
17-01-2020 19:00,72.9,22.32081667,94.21744444,63.02938889,24.07777778,84.93333333
17-01-2020 20:00,89.4,36.9525,128.0976667,84.637,27.32222222,82.26666667
17-01-2020 21:00,42.5,18.9906,66.078,48.24438889,34.14444445,80.18888889
17-01-2020 22:00,22.7,5.2605,35.58638889,33.03711111,47.44444445,78.33333333
17-01-2020 23:00,21,5.222733333,35.21382567,32.80764751,52.21762452,77.15708812
18-01-2020 00:00,28.2,4.723933333,45.35466667,38.4975,57.76666667,76
18-01-2020 01:00,27,4.254283333,57.51138889,44.428,59.96666667,75.93333333
18-01-2020 02:00,29,3.389464286,60.82122222,45.74838889,59.2,76.31111111
18-01-2020 03:00,31.2,2.909866667,61.73177778,46.1235,59.26666667,75.86666667
18-01-2020 04:00,35.6,3.266383333,65.61233333,47.63661111,61.06666667,74.95555556
18-01-2020 05:00,32.4,3.34165,62.7125,46.48872222,61.65555556,74.24444445
18-01-2020 06:00,31.1,4.165033333,60.66983333,45.70438889,62.4,73.44444444
18-01-2020 07:00,26.7,4.466983333,60.42272222,45.57088889,62.03333334,73.58888889
18-01-2020 08:00,26.6,4.656266667,61.49938889,46.02833333,57.77777778,75.91111111
18-01-2020 09:00,25.9,5.23055,51.21755556,41.62116667,48.03333333,82.27777778
18-01-2020 10:00,30.4,5.282366667,45.77888889,38.84577778,36.95555556,90.23333333
18-01-2020 11:00,21.8,4.564733333,32.2645,30.68794445,32.34444445,93.45555556
18-01-2020 12:00,23.4,3.20185,29.11461111,28.652,33.4,93.4
18-01-2020 13:00,16.1,2.500916667,19.34116667,19.32077778,31.97777778,95.14444445
18-01-2020 14:00,14,2.010383333,17.08572222,17.08572222,33.85555556,93.61111111
18-01-2020 15:00,15.3,2.1773,13.92411111,13.92411111,35.55555556,92.23333333
18-01-2020 16:00,12.6,2.531183333,13.64738889,13.61611111,41.56666667,87.45555556
18-01-2020 17:00,10.9,3.000875,14.91066667,14.91066667,46.8,83.7
18-01-2020 18:00,12.2,4.29225,20.68627778,20.59133333,51.36666667,80.78888889
18-01-2020 19:00,17.4,4.384416667,33.2255,31.53366667,55.54444444,79.12222222
18-01-2020 20:00,23.5,4.1593,47.56261111,39.72438889,56.7,78.51111111
18-01-2020 21:00,30.8,4.681816667,53.04977778,42.45716667,58.68888889,77.51111111
18-01-2020 22:00,18.7,4.185066667,39.30266667,35.13655556,55.62222222,77.24444445
18-01-2020 23:00,21.8,5.5993,43.40116667,37.60088889,55.95555556,76.98888889
19-01-2020 00:00,23.1,5.4394,42.67077778,37.16161111,56.86666667,76.95555556
19-01-2020 01:00,20.9,5.104816667,40.33033333,35.86716667,58.93333333,76.44444444
19-01-2020 02:00,24.4,3.848766667,42.89461111,37.34616667,60.07777778,76.93333333
19-01-2020 03:00,19.7,3.8225,36.56644445,33.62522222,60.13333333,76.1
19-01-2020 04:00,19.8,4.151616667,36.54055556,33.4875,59.17777778,75.86666667
19-01-2020 05:00,19,4.184066667,33.70688889,31.8685,59.27777778,74.91111111
19-01-2020 06:00,19,5.272196429,35.92666667,33.24583333,59.51111111,74.76666667
19-01-2020 07:00,19.1,4.828516667,37.46461111,34.16588889,58.38888889,75.04444444
19-01-2020 08:00,17,4.940383333,34.66777778,32.46561111,52.07777778,77.14444444
19-01-2020 09:00,15.6,3.999116667,27.75283333,27.33594444,41.8,83.72222222
19-01-2020 10:00,16.4,3.4198,24.90627778,24.83522222,35.04444444,89.3
19-01-2020 11:00,17.5,3.1389,25.60677778,25.42016667,29.74444444,95
19-01-2020 12:00,14.9,2.75425,21.98444445,21.967,25.31111111,99.67777777
19-01-2020 13:00,17.8,2.869566667,22.71222222,22.70455556,22.3,102.3777778
19-01-2020 14:00,20.8,2.047916667,18.84883333,18.84883333,22.66666667,100.8666667
19-01-2020 15:00,13.1,2.092583333,18.53994445,18.53505556,23.73333334,98.71111111
19-01-2020 16:00,16.2,2.444266667,19.8845,19.88316667,22.54444444,99.16666668
19-01-2020 17:00,18.4,2.753783333,20.55811111,20.50777778,25.71111111,94.92222222
19-01-2020 18:00,23.7,5.170933333,33.56877778,31.41044444,31.6,88.61111111
19-01-2020 19:00,26.3,5.372633333,40.05605556,35.70488889,37.72222222,85.25555556
19-01-2020 20:00,20.4,4.05125,32.59433333,31.11388889,44.23333333,82.48888889
19-01-2020 21:00,21.7,3.357660714,38.40344445,34.72633333,48.47777778,80.07777778
19-01-2020 22:00,26.7,3.523883333,47.13115326,39.57787931,53.06704981,78.45019157
19-01-2020 23:00,35,3.651383333,65.1445,47.452,56.98888889,77.04444444
20-01-2020 00:00,36.4,4.130483333,69.99177778,49.332,58.75555556,76.41111111
20-01-2020 01:00,33.5,4.7189,66.34788889,47.95144445,58.87777778,76
20-01-2020 02:00,31.7,4.551216667,62.48566667,46.41155556,59.18888889,75.14444445
20-01-2020 03:00,30.3,4.732416667,55.55294445,43.56888889,57.81111111,74.94444444
20-01-2020 04:00,25.9,4.893583333,52.03911111,42.03294444,56.37777778,74.48888889
20-01-2020 05:00,25.7,6.507083333,55.54938889,43.57888889,56.96666667,74
20-01-2020 06:00,36.1,9.0387,66.43766667,47.95727778,57.1,73.82222222
20-01-2020 07:00,36.1,8.352553571,73.34988889,50.65916667,56.42222222,73.8
20-01-2020 08:00,40.5,9.820766667,84.18138889,56.52738889,52.43333333,76.92222222
20-01-2020 09:00,34,5.766483333,54.438,42.82566667,40.37777778,83.15555555
20-01-2020 10:00,27.1,4.50415,39.50444445,35.34472222,32.05555556,89.5
20-01-2020 11:00,21.3,3.4172,31.35722222,30.33688889,25.03333333,96.23333333
20-01-2020 12:00,22.2,3.416683333,29.60516667,28.95038889,20.02222222,101.7888889
20-01-2020 13:00,20.6,2.438716667,23.79416667,23.78411111,16.86666667,105.0777778
20-01-2020 14:00,18.3,1.938033333,20.76105556,20.76094444,14.9,107.0333333
20-01-2020 15:00,14.6,1.778783333,19.57527778,19.57527778,14.65555556,106.0444444
20-01-2020 16:00,19.9,2.595233333,21.44683333,21.44683333,14.95555555,104.3
20-01-2020 17:00,21.5,3.80045,23.5525,23.5355,18.46666667,98.02222222
20-01-2020 18:00,20.6,4.540683333,29.51588889,28.68477778,23.21111111,91.13333334
20-01-2020 19:00,49.4,9.637125,59.862,45.05322222,28.41111111,87.3
20-01-2020 20:00,32.1,9.436,45.617,38.75016667,34.24444444,84
20-01-2020 21:00,29.8,6.444516667,43.19938889,37.47383333,39.9,81.35555555
20-01-2020 22:00,28.7,6.543016667,47.39066667,39.78527778,45.7,79.37777778
20-01-2020 23:00,37.9,5.98095,55.42222222,43.5285,50.78888889,77.55555555
21-01-2020 00:00,29.5,5.463433333,53.35188889,42.59388889,52.86666666,76.46666667
21-01-2020 01:00,29.7,4.17525,48.40283333,40.25861111,51.52222222,75.4
21-01-2020 02:00,31,4.304366667,55.84794445,43.72905556,52.11111111,74.58888889
21-01-2020 03:00,33.4,4.2198,54.15761111,42.97644444,50.97777778,73.6
21-01-2020 04:00,29.6,4.558410714,58.50805556,44.80588889,52.63333333,72.77777778
21-01-2020 05:00,34.2,5.422183333,64.97444444,47.40566667,52.02222222,72.03333333
21-01-2020 06:00,50.1,9.43195,104.5793889,69.02405556,52.72222222,71.93333333
21-01-2020 07:00,49.2,10.24366667,98.42761111,64.85988889,51.48888889,72.44444444
21-01-2020 08:00,48.4,10.03331667,91.83983333,60.808,44.5,75.87777778
21-01-2020 09:00,35,5.552483333,56.21005556,43.7935,32.54444445,81.84444444
21-01-2020 10:00,31.1,4.118233333,51.43655556,41.73716667,28.28888889,87.38888889
21-01-2020 11:00,24.1,2.49055,34.10716667,31.86833333,20.9,94.01111111
21-01-2020 12:00,23.4,2.032517857,27.68598467,27.38656897,16.77547893,99.03716476
21-01-2020 13:00,19.3,2.068033333,27.38659004,27.05203257,14.33333333,102.5222222
21-01-2020 14:00,18.4,1.834433333,25.32775986,25.22821326,12.03333333,104.3
21-01-2020 15:00,22.2,2.156266667,24.12122222,24.07777778,11.85555556,104.1222222
21-01-2020 16:00,20.1,1.78915,21.70280651,21.70208429,12.57777778,101.9333333
21-01-2020 17:00,18.5,2.6002,25.4035,25.34305556,15.04444444,95.72222222
21-01-2020 18:00,27.1,4.883816667,37.43716667,33.96344445,20.56666667,88.01111111
21-01-2020 19:00,27.2,4.8108,41.567,36.54011111,32.64444444,83.04444445
21-01-2020 20:00,24.9,3.40275,36.82833333,33.78005556,40.41111111,79.42222222
21-01-2020 21:00,23,4.586716667,37.66511111,34.27977778,44,77.45555556
21-01-2020 22:00,20.8,3.94405,37.1955,34.00816667,46.47777778,75.84444444
21-01-2020 23:00,19.3,3.25105,37.10755556,33.95622222,49.17777778,74.67777778
22-01-2020 00:00,18.6,2.709633333,40.49627778,35.94138889,55.32222222,72.85555555
22-01-2020 01:00,23,2.507866667,41.18166667,36.36772222,58.21111111,71.78888889
22-01-2020 02:00,17.3,2.759866667,42.70505556,37.23061111,60.16666667,70.9
22-01-2020 03:00,18.6,2.797316667,44.07711111,37.99988889,59.6,70.56666667
22-01-2020 04:00,20.4,3.851533333,48.16344444,40.12127778,60.03333333,70.07777778
22-01-2020 05:00,22.9,4.8155,52.9825,42.44494445,60.72222222,69.95555556
22-01-2020 06:00,21.9,4.971983333,57.6365,44.45594445,62.67777778,69.15555556
22-01-2020 07:00,32.4,6.882666667,78.81655556,55.00105556,61.95555555,69.76666667
22-01-2020 08:00,34.2,6.662933333,75.59533334,51.84205556,56.85555556,72.66666667
22-01-2020 09:00,32.1,5.01525,57.38194445,44.35666667,47.5,78.78888889
22-01-2020 10:00,32.7,5.066116667,55.61966667,43.6065,37.58888889,85.42222222
22-01-2020 11:00,27,4.024133333,41.73605556,36.63116667,28.34444444,92.08888889
22-01-2020 12:00,26,3.917933333,38.95111111,35.01872222,24.76666667,96.24444444
22-01-2020 13:00,23.6,3.194083333,31.43272222,30.37744445,22.5,99.05555556
22-01-2020 14:00,17.5,2.689083333,24.60044445,24.581,19.65555555,101.4
22-01-2020 15:00,20.4,2.585266667,26.17916667,26.10127778,19.44444444,101.4333333
22-01-2020 16:00,24,3.527583333,31.30433333,30.29377778,21.25555556,99.08888889
22-01-2020 17:00,25.2,4.633267857,34.9455,32.55538889,26.56666667,92.83333333
22-01-2020 18:00,26.3,6.062283333,41.3525977,36.42519349,34.81111111,86.02222222
22-01-2020 19:00,39.2,7.652033333,60.99588889,46.67155556,41.08888889,82.87777778
22-01-2020 20:00,32,6.856833333,61.22805556,45.90033333,45.13333333,80.78888889
22-01-2020 21:00,34,6.0966,62.88688889,46.58122222,48.71111111,79.27777778
22-01-2020 22:00,36.6,6.2987,69.10383334,49.02483333,52.06666667,77.94444445
22-01-2020 23:00,38.3,7.022916667,77.37366667,52.31644445,56.96666667,76.22222222
23-01-2020 00:00,34,5.124666667,67.72061111,48.47977778,56.22222222,76
23-01-2020 01:00,32.7,6.537196429,68.51244445,48.79088889,55.85555556,75.94444444
23-01-2020 02:00,30.7,4.213883333,64.32116667,47.13516667,54.14444445,75.82222222
23-01-2020 03:00,27.6,4.348666667,56.614,44.04555556,53.34444444,75.53333333
23-01-2020 04:00,29,5.110366667,57.94188889,44.59427778,55.84444445,74.47777778
23-01-2020 05:00,31.6,5.077033333,63.26522222,46.71961111,58.6,73.57777778
23-01-2020 06:00,26.7,5.2215,64.88168583,47.36218391,58.75555556,72.85555555
23-01-2020 07:00,30.1,5.922833333,62.72101255,46.49720072,57.28888889,73.07777778
23-01-2020 08:00,23.2,4.353016667,47.31911111,39.50633333,53.54444444,75.71111111
23-01-2020 09:00,26,3.990683333,41.40422222,36.48916667,46.1,80.96666667
23-01-2020 10:00,22.2,3.700716667,36.56588889,33.60444445,38.08888889,87.08888889
23-01-2020 11:00,28.2,3.614733333,36.85661111,33.76688889,30.37777778,93.87777778
23-01-2020 12:00,31.1,4.1642,35.85933333,32.98433333,24.97777778,98.63333335
23-01-2020 13:00,17.1,2.809166667,27.04744444,26.79438889,21.55555555,101.2222222
23-01-2020 14:00,13.8,2.471125,23.50311111,23.49455556,19.47777778,102.9111111
23-01-2020 15:00,20.8,2.470833333,25.02355556,24.98783333,19.23333333,102.7333333
23-01-2020 16:00,22.1,3.380633333,27.354,27.18911111,20.3,100.3
23-01-2020 17:00,22.7,4.542966667,35.53472222,32.69494444,24.43333334,93.84444444
23-01-2020 18:00,32.1,6.578883333,50.95472222,41.10572222,31.71111111,87.37777778
23-01-2020 19:00,42.9,9.65035,64.00605556,47.13077778,35.21111111,84.88888889
23-01-2020 20:00,34.4,7.783383333,60.28311111,45.55844444,41.47777778,82.94444444
23-01-2020 21:00,37.4,6.421483333,57.09405555,44.20222222,45.46666667,80.81111111
23-01-2020 22:00,35.7,8.301383333,66.70811111,48.07433333,49.08888889,78.85555555
23-01-2020 23:00,47.2,8.497803571,82.025,54.5715,52.62222222,77.62222222
24-01-2020 00:00,39.5,5.433316667,81.23,53.98638889,54.71111111,76.45555556
24-01-2020 01:00,43.5,5.354116667,80.27705556,53.64127778,57.34444444,74.74444444
24-01-2020 02:00,37,4.349533333,70.93016667,49.69061111,59.75555556,73.52222222
24-01-2020 03:00,36.6,6.304,70.88205556,49.68677778,60.4,72.98888889
24-01-2020 04:00,34.4,5.518133333,72.685,50.35405556,60.07777778,72.62222222
24-01-2020 05:00,38.6,7.692533333,79.66433333,53.42738889,61.53333333,71.82222222
24-01-2020 06:00,39.6,7.378316667,84.08605556,55.67083333,60.31111111,71.98888889
24-01-2020 07:00,42.4,9.928464286,97.26322223,64.07944445,60.7,71.84444444
24-01-2020 08:00,43.3,8.665133333,95.162,62.69,55.02222222,75.21111111
24-01-2020 09:00,28.8,4.729383333,55.08422222,43.16705556,42.74444445,80.46666667
24-01-2020 10:00,26.4,4.326083333,43.66438889,37.7135,32.54444444,87.67777778
24-01-2020 11:00,15.1,2.272116667,22.92116667,22.78288889,21.2,95.73333334
24-01-2020 12:00,13,1.6782,13.758,13.758,14.14444445,99.85555557
24-01-2020 13:00,4.8,1.626066667,10.93111111,10.93111111,10.32222222,103.1777778
24-01-2020 14:00,14.1,1.4656,10.78627778,10.78627778,8.255555556,106
24-01-2020 15:00,10.5,1.44425,9.999944445,9.999944445,7.622222222,106.2111111
24-01-2020 16:00,10.5,1.50285,10.46933333,10.46311111,7.911111111,104.2555556
24-01-2020 17:00,17.8,2.657,15.22601724,15.009341,11.23371648,97.99616858
24-01-2020 18:00,24.9,6.2187,31.73461111,28.81405556,15.46666667,89.77777778
24-01-2020 19:00,87.8,24.529125,120.0950556,80.19205556,19.91111111,85.73333333
24-01-2020 20:00,41.5,9.685783333,53.83255556,42.70444445,23.02222222,82.98888889
24-01-2020 21:00,32.1,5.940816667,38.68516667,34.90577778,26.48888889,80.23333333
24-01-2020 22:00,32.1,6.346816667,38.33727778,34.688,29.85555555,78.44444445
24-01-2020 23:00,32.3,6.120683333,40.98116667,36.20016667,33.65555556,76.98888889
25-01-2020 00:00,39.8,5.836116667,55.93877778,43.69088889,41.22222222,75.71111111
25-01-2020 01:00,37.8,5.111183333,56.85755556,44.13588889,45.74444444,74.26666666
25-01-2020 02:00,35.7,4.91935,59.73683333,45.31605556,49.25555556,72.81111111
25-01-2020 03:00,33.8,4.697321429,56.79144444,44.12972222,51.12222222,72.05555556
25-01-2020 04:00,33.3,5.478733333,59.92455556,45.40166667,50.98888889,71.81111111
25-01-2020 05:00,35.3,6.395033333,65.79888889,47.71183333,52.15555556,71.36666667
25-01-2020 06:00,47.8,10.89236667,79.86327778,53.49822222,52.17777778,70.77777778
25-01-2020 07:00,53.8,14.93556667,106.7981111,70.43227778,52.33333333,71.2
25-01-2020 08:00,38.8,8.992366667,75.2925,53.58083334,38.17777778,75.65555556
25-01-2020 09:00,29.6,4.327517857,38.23444445,34.39061111,21.67777778,83.08888889
25-01-2020 10:00,20.6,3.533266667,27.6955,27.10472222,14.87777778,90.96666667
25-01-2020 11:00,22.3,2.901483333,24.43094445,24.08005556,11.01111111,97.73333333
25-01-2020 12:00,20.8,1.80125,16.02961111,16.02961111,8.355555555,101.4666667
25-01-2020 13:00,12,1.977416667,17.60094445,16.70422222,7.011111111,104.3111111
25-01-2020 14:00,12.5,2.020833333,15.401,15.401,5.9,105.3888889
25-01-2020 15:00,15.5,2.337533333,17.11061111,17.10811111,5.088888889,106.5555555
25-01-2020 16:00,16,2.472683333,14.13766667,14.13766667,4.388888889,105.0222222
25-01-2020 17:00,20.6,3.26265,16.77957854,16.77957854,6.611111111,98.86666667
25-01-2020 18:00,58.7,11.81685,54.97711111,43.2785,10.44444444,89.65555556
25-01-2020 19:00,41,11.3169,51.98183333,41.86111111,13.48888889,85.26666667
25-01-2020 20:00,42.1,13.16014286,54.24811111,42.97922222,17.31111111,82.33333333
25-01-2020 21:00,37,7.5884,44.15927778,38.04355555,19.67777778,80.12222222
25-01-2020 22:00,38.3,11.3132,51.50077778,41.56138889,23.58888889,77.83333333
25-01-2020 23:00,34.3,7.760616667,47.43577778,39.66855556,26.66666667,76.47777778
26-01-2020 00:00,42.4,9.241683333,58.49177778,44.78461111,30.76666667,75.13333333
26-01-2020 01:00,48.8,10.09441071,71.57372222,51.92405556,35.08888889,74.03333333
26-01-2020 02:00,45.2,15.20021667,64.70872222,47.65644445,41.37777778,73.62222222
26-01-2020 03:00,42.8,9.903183333,59.11683333,45.03805556,44.54444444,73.04444444
26-01-2020 04:00,41.4,15.589,64.56538889,47.2505,45.67777778,72.44444445
26-01-2020 05:00,49.6,16.43641071,80.40838889,54.4015,47.08888889,71.92222222
26-01-2020 06:00,59.8,16.11335,90.83522222,59.80933333,49.65555555,71.01111111
26-01-2020 07:00,62.9,15.8343,114.7485,75.73405556,48.66666667,71.97777778
26-01-2020 08:00,61.8,13.29273333,115.7488333,76.52872222,42.53333333,76.61111111
26-01-2020 09:00,50.2,7.705178571,74.14872222,51.04983333,28.67777778,84.63333334
26-01-2020 10:00,41.7,8.614966667,63.57516667,47.07288889,20.02222222,92.94444444
26-01-2020 11:00,26.9,2.631483333,33.84672222,31.94344445,13.81111111,99.47777779
26-01-2020 12:00,24.1,2.163383333,28.71172222,28.38311111,11.24444444,103.2333333
26-01-2020 13:00,18.2,1.863933333,25.67233333,25.48266667,8.766666666,106.4666667
26-01-2020 14:00,19.2,1.779083333,21.71594444,21.71594444,6.4,108.7888889
26-01-2020 15:00,17.4,1.929866667,21.74016667,21.70933333,5.722222222,108.8333333
26-01-2020 16:00,17.8,2.126166667,19.95022222,19.94433333,5.144444444,106.9
26-01-2020 17:00,14.9,2.514616667,19.56327778,19.56305556,7.622222222,101.4222222
26-01-2020 18:00,25.4,4.513133333,33.77661111,31.35911111,13.02222222,92.06666667
26-01-2020 19:00,67,15.79855357,100.2784445,66.50766667,17.67777778,87.48888889
26-01-2020 20:00,81.5,27.84118333,106.5895,70.79944445,22.41111111,84.61111111
26-01-2020 21:00,42.9,7.368616667,64.73322222,47.34033334,29.01111111,82.03333334
26-01-2020 22:00,38,6.454366667,58.53205556,44.75611111,32.5,79.97777778
26-01-2020 23:00,24.6,7.354196429,38.30394445,34.61288889,32.54444444,78.74444444
27-01-2020 00:00,24.5,5.784016667,39.40866667,35.31366667,35.47777778,77.43333333
27-01-2020 01:00,30.8,6.9786,44.61638889,38.26977778,38.35555556,76.77777778
27-01-2020 02:00,35.1,11.13936667,47.22355556,39.61538889,39.13333333,76.07777778
27-01-2020 03:00,36,9.8603,50.62627778,41.27333333,41.11111111,75.13333333
27-01-2020 04:00,35.5,9.645766667,52.44622222,42.15872222,43.5,74.51111111
27-01-2020 05:00,43.4,13.28913333,59.24794445,45.115,44.67777778,74.14444444
27-01-2020 06:00,39.7,14.15828571,60.07944444,45.44605556,46.27777778,73.54444445
27-01-2020 07:00,51.6,20.33025,86.31283333,57.41155556,46.3,73.97777778
27-01-2020 08:00,45.5,14.32383333,83.62111111,55.62238889,40.51111111,78.86666667
27-01-2020 09:00,58.9,10.15676786,90.70761111,59.85805556,31.84444445,86.04444444
27-01-2020 10:00,50.1,7.41335,76.40483334,51.85083333,24.96666667,92.42222222
27-01-2020 11:00,41,5.432,59.60783334,45.28666667,19.12222222,98.50000001
27-01-2020 12:00,33.4,4.441983333,50.15666667,40.83966667,15.53333333,102.4333333
27-01-2020 13:00,33.2,3.4817,41.89283333,36.78516667,13.07777778,105.5
27-01-2020 14:00,37.3,4.278616667,41.49094444,36.52516667,11.88888889,105.6222222
27-01-2020 15:00,31.8,3.60405,39.67605556,35.49883333,11.43333333,106.1555556
27-01-2020 16:00,39,5.909133333,43.14477778,37.49005556,13.54444444,102.4222222
27-01-2020 17:00,39.3,7.103,47.70283333,39.91122222,17.97777778,95.74444444
27-01-2020 18:00,38,7.875633333,50.23331169,41.19999639,20.98556999,90.62698413
27-01-2020 19:00,49.9,11.32401786,65.47975235,47.83612051,23.89478633,86.40196581
27-01-2020 20:00,50.8,12.36786667,65.61916667,47.67166667,25.52222222,84.53333333
27-01-2020 21:00,61.3,12.053,74.66311111,52.4,28.06666667,82.4
27-01-2020 22:00,77.1,12.18358333,105.2522222,69.43483334,32.57777778,80.64444444
27-01-2020 23:00,74.7,12.574,112.3958333,74.17394444,39.21111111,79.03333333
28-01-2020 00:00,72.7,11.69908333,115.3481111,76.1435,44.04444444,77.6
28-01-2020 01:00,76.3,11.45285,124.0591667,81.94838889,45.2,77.3
28-01-2020 02:00,61.3,11.39061667,102.8890556,67.84011111,45.74444445,76.76666667
28-01-2020 03:00,51.7,12.25325,90.00466667,59.27472222,48.47777778,76.27777778
28-01-2020 04:00,50.1,11.157625,92.41355556,60.86466667,51.06666667,76.25555556
28-01-2020 05:00,65.6,22.85546667,111.4662222,73.54811111,53.54444444,75.46666666
28-01-2020 06:00,71.2,23.74516667,128.3561111,84.80055556,56.75555556,74.98888889
28-01-2020 07:00,80.3,21.24946429,164.6609444,109.0253334,57.04444445,75.62222222
28-01-2020 08:00,63.3,16.4466,127.2925,84.08655556,55.47777778,77.63333333
28-01-2020 09:00,55.7,10.50276667,101.4431111,66.86394445,46.3,82.91111111
